recording_id,speaker_id,word,annotation_word,accent,source_l1_language,phone_index,canonical_phone,model_phone,start_seconds,end_seconds,duration_seconds,is_silence,mean_target_posterior,mean_posterior_argmax_lh39,shorter_than_hubert_stride,low_target_posterior
AN19-rec-af44c80dcf50ffc1c910,AN19.KOR.km1,mall,mall,KOR,Korean,0,sil,sil,0.0,0.5344391465187073,0.5344391465187073,True,0.0011022047838196158,aw,False,True
AN19-rec-af44c80dcf50ffc1c910,AN19.KOR.km1,mall,mall,KOR,Korean,1,m,m,0.5344391465187073,0.7260305285453796,0.19159138202667236,False,0.018343457952141762,ao,False,True
AN19-rec-af44c80dcf50ffc1c910,AN19.KOR.km1,mall,mall,KOR,Korean,2,ao,ao,0.7260305285453796,0.7461981177330017,0.02016758918762207,False,0.9993163347244263,ao,False,False
AN19-rec-af44c80dcf50ffc1c910,AN19.KOR.km1,mall,mall,KOR,Korean,3,l,el,0.7461981177330017,0.756281852722168,0.01008373498916626,False,8.638359667335893e-13,ao,True,True
AN19-rec-af44c80dcf50ffc1c910,AN19.KOR.km1,mall,mall,KOR,Korean,4,sil,sil,0.756281852722168,0.8068934240362812,0.0506115713141132,True,1.4987070244387724e-05,ao,False,True
AN19-rec-7edf5cd661013d623f1e,AN19.KOR.km1,mat,mat,KOR,Korean,0,sil,sil,0.0,0.19159139692783356,0.19159139692783356,True,0.006189335137605667,el,False,True
AN19-rec-7edf5cd661013d623f1e,AN19.KOR.km1,mat,mat,KOR,Korean,1,m,m,0.19159139692783356,0.31259647011756897,0.12100507318973541,False,4.221954817001938e-12,eh,False,True
AN19-rec-7edf5cd661013d623f1e,AN19.KOR.km1,mat,mat,KOR,Korean,2,ae,ae,0.31259647011756897,0.32268026471138,0.010083794593811035,False,0.5790514945983887,ae,True,False
AN19-rec-7edf5cd661013d623f1e,AN19.KOR.km1,mat,mat,KOR,Korean,3,t,t,0.32268026471138,0.3428477644920349,0.020167499780654907,False,6.230895814951509e-05,ae,False,True
AN19-rec-7edf5cd661013d623f1e,AN19.KOR.km1,mat,mat,KOR,Korean,4,sil,sil,0.3428477644920349,0.5253514739229025,0.18250370943086758,True,0.6683325171470642,sil,False,False
AN19-rec-c2d0eae12bc5db7dc098,AN19.KOR.km1,mitt,mitt,KOR,Korean,0,sil,sil,0.0,0.23192642629146576,0.23192642629146576,True,0.009415503591299057,iy,False,True
AN19-rec-c2d0eae12bc5db7dc098,AN19.KOR.km1,mitt,mitt,KOR,Korean,1,m,m,0.23192642629146576,0.2420101910829544,0.010083764791488647,False,0.014767027460038662,v,True,True
AN19-rec-c2d0eae12bc5db7dc098,AN19.KOR.km1,mitt,mitt,KOR,Korean,2,ih,ih,0.2420101910829544,0.25209394097328186,0.010083749890327454,False,9.41740145208314e-05,sil,True,True
AN19-rec-c2d0eae12bc5db7dc098,AN19.KOR.km1,mitt,mitt,KOR,Korean,3,t,t,0.25209394097328186,0.2621777057647705,0.010083764791488647,False,0.08333706855773926,sil,True,True
AN19-rec-c2d0eae12bc5db7dc098,AN19.KOR.km1,mitt,mitt,KOR,Korean,4,sil,sil,0.2621777057647705,0.35537414965986397,0.09319644389509346,True,0.5996934771537781,sil,False,False
AN19-rec-a0f6fb72bdef49728ca6,AN19.KOR.km1,mole,mole,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,0.9883645176887512,sil,False,False
AN19-rec-a0f6fb72bdef49728ca6,AN19.KOR.km1,mole,mole,KOR,Korean,1,m,m,0.02016751654446125,0.0302512738853693,0.01008375734090805,False,0.026889896020293236,en,True,True
AN19-rec-a0f6fb72bdef49728ca6,AN19.KOR.km1,mole,mole,KOR,Korean,2,ow,ow,0.0302512738853693,0.13108885288238525,0.10083757899701595,False,0.00015659283963032067,en,False,True
AN19-rec-a0f6fb72bdef49728ca6,AN19.KOR.km1,mole,mole,KOR,Korean,3,l,el,0.13108885288238525,0.1411726176738739,0.010083764791488647,False,0.681781530380249,el,True,False
AN19-rec-a0f6fb72bdef49728ca6,AN19.KOR.km1,mole,mole,KOR,Korean,4,sil,sil,0.1411726176738739,0.6646712018140589,0.523498584140185,True,0.006779348477721214,ay,False,True
AN19-rec-138f814f72813f4ab57a,AN19.KOR.km1,pat,pat,KOR,Korean,0,sil,sil,0.0,0.0605025477707386,0.0605025477707386,True,4.98750569022377e-06,ch,False,True
AN19-rec-138f814f72813f4ab57a,AN19.KOR.km1,pat,pat,KOR,Korean,1,p,p,0.0605025477707386,0.080670066177845,0.0201675184071064,False,2.1740914846191117e-08,ae,False,True
AN19-rec-138f814f72813f4ab57a,AN19.KOR.km1,pat,pat,KOR,Korean,2,ae,ae,0.080670066177845,0.1815076321363449,0.10083756595849991,False,0.9999653100967407,ae,False,False
AN19-rec-138f814f72813f4ab57a,AN19.KOR.km1,pat,pat,KOR,Korean,3,t,t,0.1815076321363449,0.23192642629146576,0.05041879415512085,False,1.4246421820018895e-08,ae,False,True
AN19-rec-138f814f72813f4ab57a,AN19.KOR.km1,pat,pat,KOR,Korean,4,sil,sil,0.23192642629146576,0.4813605442176871,0.24943411792622133,True,0.4609003961086273,sil,False,False
AN19-rec-b2ed4e7dd11d17edda1f,AN19.KOR.km1,pet,pet,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,3.495786984331062e-07,ch,False,True
AN19-rec-b2ed4e7dd11d17edda1f,AN19.KOR.km1,pet,pet,KOR,Korean,1,p,p,0.02016751654446125,0.0302512738853693,0.01008375734090805,False,4.746928254917293e-07,jh,True,True
AN19-rec-b2ed4e7dd11d17edda1f,AN19.KOR.km1,pet,pet,KOR,Korean,2,eh,eh,0.0302512738853693,0.05041878670454025,0.020167512819170952,False,0.0005734701408073306,ae,False,True
AN19-rec-b2ed4e7dd11d17edda1f,AN19.KOR.km1,pet,pet,KOR,Korean,3,t,t,0.05041878670454025,0.19159139692783356,0.1411726102232933,False,1.512369465217489e-07,ae,False,True
AN19-rec-b2ed4e7dd11d17edda1f,AN19.KOR.km1,pet,pet,KOR,Korean,4,sil,sil,0.19159139692783356,0.5319727891156463,0.3403813921878127,True,0.3869278132915497,ao,False,False
AN19-rec-dea293b79938c1772c38,AN19.KOR.km1,pup,pup,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,0.6654346585273743,sil,False,False
AN19-rec-dea293b79938c1772c38,AN19.KOR.km1,pup,pup,KOR,Korean,1,p,p,0.02016751654446125,0.1411726176738739,0.12100510112941265,False,2.175046347474563e-06,ah,False,True
AN19-rec-dea293b79938c1772c38,AN19.KOR.km1,pup,pup,KOR,Korean,2,ah,ah,0.1411726176738739,0.15125636756420135,0.010083749890327454,False,0.9993131160736084,ah,True,False
AN19-rec-dea293b79938c1772c38,AN19.KOR.km1,pup,pup,KOR,Korean,3,p,p,0.15125636756420135,0.201675146818161,0.050418779253959656,False,1.019480233566128e-08,ah,False,True
AN19-rec-dea293b79938c1772c38,AN19.KOR.km1,pup,pup,KOR,Korean,4,sil,sil,0.201675146818161,0.4034467120181406,0.20177156519997957,True,0.5259010791778564,sil,False,False
AN19-rec-4b4bfd9237f413724fea,AN19.KOR.km1,rat,rat,KOR,Korean,0,sil,sil,0.0,0.080670066177845,0.080670066177845,True,6.73563675945843e-08,el,False,True
AN19-rec-4b4bfd9237f413724fea,AN19.KOR.km1,rat,rat,KOR,Korean,1,r,r,0.080670066177845,0.09075381606817245,0.010083749890327454,False,0.0006454951944760978,eh,True,True
AN19-rec-4b4bfd9237f413724fea,AN19.KOR.km1,rat,rat,KOR,Korean,2,ae,ae,0.09075381606817245,0.1008375734090805,0.01008375734090805,False,0.2755182683467865,eh,True,False
AN19-rec-4b4bfd9237f413724fea,AN19.KOR.km1,rat,rat,KOR,Korean,3,t,t,0.1008375734090805,0.25209394097328186,0.15125636756420135,False,1.0628892823660863e-06,ay,False,True
AN19-rec-4b4bfd9237f413724fea,AN19.KOR.km1,rat,rat,KOR,Korean,4,sil,sil,0.25209394097328186,0.4394104308390023,0.18731648986572041,True,0.6955527067184448,sil,False,False
AN19-rec-baad2a49062d10c1b3c3,AN19.KOR.km1,rhyme,rhyme,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,0.6477896571159363,sil,False,False
AN19-rec-baad2a49062d10c1b3c3,AN19.KOR.km1,rhyme,rhyme,KOR,Korean,1,r,r,0.02016751654446125,0.1210050955414772,0.10083757899701595,False,0.04287468641996384,uw,False,True
AN19-rec-baad2a49062d10c1b3c3,AN19.KOR.km1,rhyme,rhyme,KOR,Korean,2,ay,ay,0.1210050955414772,0.3025127351284027,0.1815076395869255,False,0.9817541837692261,ay,False,False
AN19-rec-baad2a49062d10c1b3c3,AN19.KOR.km1,rhyme,rhyme,KOR,Korean,3,m,m,0.3025127351284027,0.524355411529541,0.2218426764011383,False,0.001057368004694581,uw,False,True
AN19-rec-baad2a49062d10c1b3c3,AN19.KOR.km1,rhyme,rhyme,KOR,Korean,4,sil,sil,0.524355411529541,0.6385487528344671,0.11419334130492609,True,0.0018767950823530555,ao,False,True
AN19-rec-ecc71477c17cd6d0d9fa,AN19.KOR.km1,rum,rum,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.47908514738082886,sil,True,False
AN19-rec-ecc71477c17cd6d0d9fa,AN19.KOR.km1,rum,rum,KOR,Korean,1,r,r,0.010083758272230625,0.02016751654446125,0.010083758272230625,False,0.8302131295204163,r,True,False
AN19-rec-ecc71477c17cd6d0d9fa,AN19.KOR.km1,rum,rum,KOR,Korean,2,ah,ah,0.02016751654446125,0.23192642629146576,0.2117589097470045,False,0.4674094617366791,ah,False,False
AN19-rec-ecc71477c17cd6d0d9fa,AN19.KOR.km1,rum,rum,KOR,Korean,3,m,m,0.23192642629146576,0.37309905886650085,0.1411726325750351,False,0.0012078547151759267,ng,False,True
AN19-rec-ecc71477c17cd6d0d9fa,AN19.KOR.km1,rum,rum,KOR,Korean,4,sil,sil,0.37309905886650085,0.5834467120181406,0.21034765315163972,True,1.0207297236775048e-05,ao,False,True
AN19-rec-8ccaad43957dc8381437,AN19.KOR.km1,sane,sane,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.5781170129776001,sil,True,False
AN19-rec-8ccaad43957dc8381437,AN19.KOR.km1,sane,sane,KOR,Korean,1,s,s,0.010083758272230625,0.15125636756420135,0.14117260929197073,False,0.9934349656105042,s,False,False
AN19-rec-8ccaad43957dc8381437,AN19.KOR.km1,sane,sane,KOR,Korean,2,ey,ey,0.15125636756420135,0.41343405842781067,0.2621776908636093,False,0.964388906955719,ey,False,False
AN19-rec-8ccaad43957dc8381437,AN19.KOR.km1,sane,sane,KOR,Korean,3,n,en,0.41343405842781067,0.4436853528022766,0.030251294374465942,False,0.9248418807983398,en,False,False
AN19-rec-8ccaad43957dc8381437,AN19.KOR.km1,sane,sane,KOR,Korean,4,sil,sil,0.4436853528022766,0.7662585034013606,0.322573150599084,True,3.9030252082739025e-05,ao,False,True
AN19-rec-941c97e8d5a8072c1629,AN19.KOR.km1,soak,soak,KOR,Korean,0,sil,sil,0.0,0.1008375734090805,0.1008375734090805,True,0.09909172356128693,s,False,True
AN19-rec-941c97e8d5a8072c1629,AN19.KOR.km1,soak,soak,KOR,Korean,1,s,s,0.1008375734090805,0.1815076321363449,0.0806700587272644,False,0.9997382760047913,s,False,False
AN19-rec-941c97e8d5a8072c1629,AN19.KOR.km1,soak,soak,KOR,Korean,2,ow,ow,0.1815076321363449,0.5041878819465637,0.3226802498102188,False,0.4025670886039734,ow,False,False
AN19-rec-941c97e8d5a8072c1629,AN19.KOR.km1,soak,soak,KOR,Korean,3,k,k,0.5041878819465637,0.51427161693573,0.01008373498916626,False,,,True,False
AN19-rec-941c97e8d5a8072c1629,AN19.KOR.km1,soak,soak,KOR,Korean,4,sil,sil,0.51427161693573,0.6646712018140589,0.15039958487832894,True,1.3758710338152014e-05,ao,False,True
AN19-rec-70c0a9a35888d122332b,AN19.KOR.km1,suck,suck,KOR,Korean,0,sil,sil,0.0,0.0302512738853693,0.0302512738853693,True,2.6714193523957874e-08,s,False,True
AN19-rec-70c0a9a35888d122332b,AN19.KOR.km1,suck,suck,KOR,Korean,1,s,s,0.0302512738853693,0.15125636756420135,0.12100509367883205,False,0.9999969601631165,s,False,False
AN19-rec-70c0a9a35888d122332b,AN19.KOR.km1,suck,suck,KOR,Korean,2,ah,ah,0.15125636756420135,0.3630152642726898,0.21175889670848846,False,0.604153037071228,ah,False,False
AN19-rec-70c0a9a35888d122332b,AN19.KOR.km1,suck,suck,KOR,Korean,3,k,k,0.3630152642726898,0.39326655864715576,0.030251294374465942,False,0.9988340735435486,k,False,False
AN19-rec-70c0a9a35888d122332b,AN19.KOR.km1,suck,suck,KOR,Korean,4,sil,sil,0.39326655864715576,0.4818140589569161,0.08854750030976033,True,0.0019166317069903016,ao,False,True
AN19-rec-b6442dfc09c6ba35068c,AN19.KOR.km1,ten,ten,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,4.370561146060936e-05,ch,True,True
AN19-rec-b6442dfc09c6ba35068c,AN19.KOR.km1,ten,ten,KOR,Korean,1,t,t,0.010083758272230625,0.02016751654446125,0.010083758272230625,False,0.024056177586317062,ch,True,True
AN19-rec-b6442dfc09c6ba35068c,AN19.KOR.km1,ten,ten,KOR,Korean,2,eh,eh,0.02016751654446125,0.2621777057647705,0.24201018922030926,False,0.00013498649059329182,ae,False,True
AN19-rec-b6442dfc09c6ba35068c,AN19.KOR.km1,ten,ten,KOR,Korean,3,n,en,0.2621777057647705,0.27226147055625916,0.010083764791488647,False,0.8051314353942871,en,True,False
AN19-rec-b6442dfc09c6ba35068c,AN19.KOR.km1,ten,ten,KOR,Korean,4,sil,sil,0.27226147055625916,0.5048072562358277,0.23254578567956852,True,0.006104574538767338,ao,False,True
AN19-rec-04ad83412182e4a5808d,AN19.KOR.km1,wed,wed,KOR,Korean,0,sil,sil,0.0,0.0605025477707386,0.0605025477707386,True,1.9236804860156553e-07,el,False,True
AN19-rec-04ad83412182e4a5808d,AN19.KOR.km1,wed,wed,KOR,Korean,1,w,w,0.0605025477707386,0.1210050955414772,0.0605025477707386,False,0.0006649585557170212,eh,False,True
AN19-rec-04ad83412182e4a5808d,AN19.KOR.km1,wed,wed,KOR,Korean,2,eh,eh,0.1210050955414772,0.2420101910829544,0.1210050955414772,False,0.9984861016273499,eh,False,False
AN19-rec-04ad83412182e4a5808d,AN19.KOR.km1,wed,wed,KOR,Korean,3,d,d,0.2420101910829544,0.25209394097328186,0.010083749890327454,False,1.5031134973850224e-12,eh,True,True
AN19-rec-04ad83412182e4a5808d,AN19.KOR.km1,wed,wed,KOR,Korean,4,sil,sil,0.25209394097328186,0.49691609977324264,0.24482215879996078,True,0.3406772017478943,ao,False,False
AN19-rec-ea8b65fb6797f573ec7b,AN19.KOR.km1,white,white,KOR,Korean,0,sil,sil,0.0,0.09075381606817245,0.09075381606817245,True,2.096225398418028e-05,el,False,True
AN19-rec-ea8b65fb6797f573ec7b,AN19.KOR.km1,white,white,KOR,Korean,1,w,w,0.09075381606817245,0.1008375734090805,0.01008375734090805,False,2.9357649644623507e-10,ay,True,True
AN19-rec-ea8b65fb6797f573ec7b,AN19.KOR.km1,white,white,KOR,Korean,2,ay,ay,0.1008375734090805,0.11092133820056915,0.010083764791488647,False,0.9999953508377075,ay,True,False
AN19-rec-ea8b65fb6797f573ec7b,AN19.KOR.km1,white,white,KOR,Korean,3,t,t,0.11092133820056915,0.2823452353477478,0.17142389714717865,False,2.1238010958768427e-06,ay,False,True
AN19-rec-ea8b65fb6797f573ec7b,AN19.KOR.km1,white,white,KOR,Korean,4,sil,sil,0.2823452353477478,0.5157823129251701,0.23343707757742227,True,0.33519574999809265,ao,False,False
AN19-rec-440f7d6398647af9b45c,AN19.KOR.km1,whore,whore,KOR,Korean,0,sil,sil,0.0,0.47393661737442017,0.47393661737442017,True,0.010919713415205479,ay,False,True
AN19-rec-440f7d6398647af9b45c,AN19.KOR.km1,whore,whore,KOR,Korean,1,hh,hh,0.47393661737442017,0.5445229411125183,0.07058632373809814,False,2.1607260350720026e-05,en,False,True
AN19-rec-440f7d6398647af9b45c,AN19.KOR.km1,whore,whore,KOR,Korean,2,ao,ao,0.5445229411125183,0.5646904706954956,0.020167529582977295,False,0.9999907612800598,ao,False,False
AN19-rec-440f7d6398647af9b45c,AN19.KOR.km1,whore,whore,KOR,Korean,3,r,r,0.5646904706954956,0.5848579406738281,0.02016746997833252,False,7.60172133573711e-12,ao,False,True
AN19-rec-440f7d6398647af9b45c,AN19.KOR.km1,whore,whore,KOR,Korean,4,sil,sil,0.5848579406738281,0.6385487528344671,0.05369081216063898,True,5.911318112339359e-06,ao,False,True
AN19-rec-809676f0363f65e1b5fd,AN19.KOR.km1,wrong,wrong,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.5573650598526001,sil,True,False
AN19-rec-809676f0363f65e1b5fd,AN19.KOR.km1,wrong,wrong,KOR,Korean,1,r,r,0.010083758272230625,0.6655280590057373,0.6554443007335067,False,0.000968245614785701,aw,False,True
AN19-rec-809676f0363f65e1b5fd,AN19.KOR.km1,wrong,wrong,KOR,Korean,2,ao,ao,0.6655280590057373,0.6957792639732361,0.03025120496749878,False,0.9999075531959534,ao,False,False
AN19-rec-809676f0363f65e1b5fd,AN19.KOR.km1,wrong,wrong,KOR,Korean,3,ng,ng,0.6957792639732361,0.7109049558639526,0.015125691890716553,False,4.7934321401044144e-08,ao,True,True
AN19-rec-809676f0363f65e1b5fd,AN19.KOR.km1,wrong,wrong,KOR,Korean,4,sil,sil,0.7109049558639526,0.7720634920634921,0.06115853619953948,True,0.0007449014810845256,ao,False,True
AN19-rec-13ef3d41d620f3b68d9a,AN19.KOR.km1,con,con,KOR,Korean,0,sil,sil,0.0,0.05041878670454025,0.05041878670454025,True,4.838777272198058e-07,z,False,True
AN19-rec-13ef3d41d620f3b68d9a,AN19.KOR.km1,con,con,KOR,Korean,1,k,k,0.05041878670454025,0.403350293636322,0.35293150693178177,False,1.0913758785591199e-10,ay,False,True
AN19-rec-13ef3d41d620f3b68d9a,AN19.KOR.km1,con,con,KOR,Korean,2,aa,ao,0.403350293636322,0.41343405842781067,0.010083764791488647,False,0.999716579914093,ao,True,False
AN19-rec-13ef3d41d620f3b68d9a,AN19.KOR.km1,con,con,KOR,Korean,3,n,en,0.41343405842781067,0.4235178530216217,0.010083794593811035,False,4.9071693375424275e-09,ao,True,True
AN19-rec-13ef3d41d620f3b68d9a,AN19.KOR.km1,con,con,KOR,Korean,4,sil,sil,0.4235178530216217,0.49197278911564624,0.06845493609402453,True,0.00029561179690063,ao,False,True
AN19-rec-d4668eb90cf2ca0781c1,AN19.KOR.km1,doom,doom,KOR,Korean,0,sil,sil,0.0,0.07058630883693695,0.07058630883693695,True,0.25519391894340515,th,False,False
AN19-rec-d4668eb90cf2ca0781c1,AN19.KOR.km1,doom,doom,KOR,Korean,1,d,d,0.07058630883693695,0.4436853528022766,0.37309904396533966,False,2.2048304515465134e-07,uw,False,True
AN19-rec-d4668eb90cf2ca0781c1,AN19.KOR.km1,doom,doom,KOR,Korean,2,uw,uw,0.4436853528022766,0.45376908779144287,0.01008373498916626,False,0.9999300241470337,uw,True,False
AN19-rec-d4668eb90cf2ca0781c1,AN19.KOR.km1,doom,doom,KOR,Korean,3,m,m,0.45376908779144287,0.6050254702568054,0.15125638246536255,False,3.1715535442344844e-06,sh,False,True
AN19-rec-d4668eb90cf2ca0781c1,AN19.KOR.km1,doom,doom,KOR,Korean,4,sil,sil,0.6050254702568054,0.7256235827664399,0.12059811250963448,True,0.0019693791400641203,z,False,True
AN19-rec-d1bebd809069c963c645,AN19.KOR.km1,hick,hick,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.6728272438049316,sil,True,False
AN19-rec-d1bebd809069c963c645,AN19.KOR.km1,hick,hick,KOR,Korean,1,hh,hh,0.010083758272230625,0.080670066177845,0.07058630790561438,False,0.00020370319543872029,sh,False,True
AN19-rec-d1bebd809069c963c645,AN19.KOR.km1,hick,hick,KOR,Korean,2,ih,ih,0.080670066177845,0.09075381606817245,0.010083749890327454,False,0.21417197585105896,iy,True,False
AN19-rec-d1bebd809069c963c645,AN19.KOR.km1,hick,hick,KOR,Korean,3,k,k,0.09075381606817245,0.201675146818161,0.11092133074998856,False,3.854228491917411e-09,iy,False,True
AN19-rec-d1bebd809069c963c645,AN19.KOR.km1,hick,hick,KOR,Korean,4,sil,sil,0.201675146818161,0.4092517006802721,0.2075765538621111,True,0.5352145433425903,sil,False,False
AN19-rec-971c1ee4a15848d495fa,AN19.KOR.km1,rut,rut,KOR,Korean,0,sil,sil,0.0,0.0302512738853693,0.0302512738853693,True,0.017414076253771782,el,False,True
AN19-rec-971c1ee4a15848d495fa,AN19.KOR.km1,rut,rut,KOR,Korean,1,r,r,0.0302512738853693,0.05041878670454025,0.020167512819170952,False,0.6508727073669434,r,False,False
AN19-rec-971c1ee4a15848d495fa,AN19.KOR.km1,rut,rut,KOR,Korean,2,ah,ah,0.05041878670454025,0.16134013235569,0.11092134565114975,False,0.9964560866355896,ah,False,False
AN19-rec-971c1ee4a15848d495fa,AN19.KOR.km1,rut,rut,KOR,Korean,3,t,t,0.16134013235569,0.19159139692783356,0.030251264572143555,False,3.331926379246397e-08,ah,False,True
AN19-rec-971c1ee4a15848d495fa,AN19.KOR.km1,rut,rut,KOR,Korean,4,sil,sil,0.19159139692783356,0.40653061224489795,0.2149392153170644,True,0.6113998293876648,sil,False,False
AN19-rec-4d35e26b3868b2403e50,AN19.KOR.km1,toot,toot,KOR,Korean,0,sil,sil,0.0,0.33276402950286865,0.33276402950286865,True,0.30714932084083557,eh,False,False
AN19-rec-4d35e26b3868b2403e50,AN19.KOR.km1,toot,toot,KOR,Korean,1,t,t,0.33276402950286865,0.3428477644920349,0.01008373498916626,False,0.7940369844436646,t,True,False
AN19-rec-4d35e26b3868b2403e50,AN19.KOR.km1,toot,toot,KOR,Korean,2,uw,uw,0.3428477644920349,0.35293152928352356,0.010083764791488647,False,1.9649945559585547e-10,d,True,True
AN19-rec-4d35e26b3868b2403e50,AN19.KOR.km1,toot,toot,KOR,Korean,3,t,t,0.35293152928352356,0.3630152642726898,0.01008373498916626,False,0.44575953483581543,d,True,False
AN19-rec-4d35e26b3868b2403e50,AN19.KOR.km1,toot,toot,KOR,Korean,4,sil,sil,0.3630152642726898,0.42099773242630384,0.05798246815361402,True,0.01930682361125946,ao,False,True
AN19-rec-e786a287f33f7af69e4d,AN19.KOR.km1,wad,wad,KOR,Korean,0,sil,sil,0.0,0.3831827938556671,0.3831827938556671,True,0.2536357641220093,eh,False,False
AN19-rec-e786a287f33f7af69e4d,AN19.KOR.km1,wad,wad,KOR,Korean,1,w,w,0.3831827938556671,0.43360158801078796,0.05041879415512085,False,6.673960228908982e-08,ao,False,True
AN19-rec-e786a287f33f7af69e4d,AN19.KOR.km1,wad,wad,KOR,Korean,2,aa,ao,0.43360158801078796,0.4436853528022766,0.010083764791488647,False,0.9999338388442993,ao,True,False
AN19-rec-e786a287f33f7af69e4d,AN19.KOR.km1,wad,wad,KOR,Korean,3,d,d,0.4436853528022766,0.45376908779144287,0.01008373498916626,False,1.5244970654748613e-06,ao,True,True
AN19-rec-e786a287f33f7af69e4d,AN19.KOR.km1,wad,wad,KOR,Korean,4,sil,sil,0.45376908779144287,0.5021315192743764,0.04836243148293351,True,0.0002575787075329572,ao,False,True
AN19-rec-6dff3a22c1b88f8e88b5,AN19.KOR.km1,bud,bud,KOR,Korean,0,sil,sil,0.0,0.05041878670454025,0.05041878670454025,True,0.09683816879987717,el,False,True
AN19-rec-6dff3a22c1b88f8e88b5,AN19.KOR.km1,bud,bud,KOR,Korean,1,b,b,0.05041878670454025,0.0605025477707386,0.010083761066198349,False,0.012487090192735195,el,True,True
AN19-rec-6dff3a22c1b88f8e88b5,AN19.KOR.km1,bud,bud,KOR,Korean,2,ah,ah,0.0605025477707386,0.07058630883693695,0.010083761066198349,False,3.6885394365526736e-05,ao,True,True
AN19-rec-6dff3a22c1b88f8e88b5,AN19.KOR.km1,bud,bud,KOR,Korean,3,d,d,0.07058630883693695,0.25209394097328186,0.1815076321363449,False,2.7752486420062894e-10,ao,False,True
AN19-rec-6dff3a22c1b88f8e88b5,AN19.KOR.km1,bud,bud,KOR,Korean,4,sil,sil,0.25209394097328186,0.4331972789115646,0.18110333793828276,True,0.4998745322227478,sil,False,False
AN19-rec-18e5ac1f68d869a3bd65,AN19.KOR.km1,dame,dame,KOR,Korean,0,sil,sil,0.0,0.09075381606817245,0.09075381606817245,True,0.16293218731880188,en,False,True
AN19-rec-18e5ac1f68d869a3bd65,AN19.KOR.km1,dame,dame,KOR,Korean,1,d,d,0.09075381606817245,0.2621777057647705,0.17142388969659805,False,0.0072760810144245625,ae,False,True
AN19-rec-18e5ac1f68d869a3bd65,AN19.KOR.km1,dame,dame,KOR,Korean,2,ey,ey,0.2621777057647705,0.27226147055625916,0.010083764791488647,False,0.9938886165618896,ey,True,False
AN19-rec-18e5ac1f68d869a3bd65,AN19.KOR.km1,dame,dame,KOR,Korean,3,m,m,0.27226147055625916,0.39326655864715576,0.1210050880908966,False,0.0010558239882811904,ey,False,True
AN19-rec-18e5ac1f68d869a3bd65,AN19.KOR.km1,dame,dame,KOR,Korean,4,sil,sil,0.39326655864715576,0.603718820861678,0.2104522622145223,True,0.0002292513381689787,ao,False,True
AN19-rec-21b23c7c2b1d6cfe80bf,AN19.KOR.km1,lace,lace,KOR,Korean,0,sil,sil,0.0,0.1008375734090805,0.1008375734090805,True,0.18468379974365234,uw,False,True
AN19-rec-21b23c7c2b1d6cfe80bf,AN19.KOR.km1,lace,lace,KOR,Korean,1,l,el,0.1008375734090805,0.15125636756420135,0.05041879415512085,False,0.9856202006340027,el,False,False
AN19-rec-21b23c7c2b1d6cfe80bf,AN19.KOR.km1,lace,lace,KOR,Korean,2,ey,ey,0.15125636756420135,0.3428477644920349,0.19159139692783356,False,0.988797664642334,ey,False,False
AN19-rec-21b23c7c2b1d6cfe80bf,AN19.KOR.km1,lace,lace,KOR,Korean,3,s,s,0.3428477644920349,0.5546066761016846,0.21175891160964966,False,0.9823457598686218,s,False,False
AN19-rec-21b23c7c2b1d6cfe80bf,AN19.KOR.km1,lace,lace,KOR,Korean,4,sil,sil,0.5546066761016846,0.6066213151927438,0.05201463909105919,True,1.3714258784602862e-05,s,False,True
AN19-rec-35b90e8de90f2837f1d0,AN19.KOR.km1,lame,lame,KOR,Korean,0,sil,sil,0.0,0.11092133820056915,0.11092133820056915,True,0.24963070452213287,uw,False,False
AN19-rec-35b90e8de90f2837f1d0,AN19.KOR.km1,lame,lame,KOR,Korean,1,l,el,0.11092133820056915,0.15125636756420135,0.0403350293636322,False,0.9738956689834595,el,False,False
AN19-rec-35b90e8de90f2837f1d0,AN19.KOR.km1,lame,lame,KOR,Korean,2,ey,ey,0.15125636756420135,0.37309905886650085,0.2218426913022995,False,0.9957790374755859,ey,False,False
AN19-rec-35b90e8de90f2837f1d0,AN19.KOR.km1,lame,lame,KOR,Korean,3,m,m,0.37309905886650085,0.524355411529541,0.15125635266304016,False,0.0007246410823427141,ey,False,True
AN19-rec-35b90e8de90f2837f1d0,AN19.KOR.km1,lame,lame,KOR,Korean,4,sil,sil,0.524355411529541,0.573469387755102,0.04911397622556102,True,0.08633539080619812,ao,False,True
AN19-rec-9a022ed86c47017fd651,AN19.KOR.km1,pad,pad,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,2.024431182690023e-07,ch,False,True
