recording_id,speaker_id,word,annotation_word,accent,source_l1_language,phone_index,canonical_phone,model_phone,start_seconds,end_seconds,duration_seconds,is_silence,mean_target_posterior,mean_posterior_argmax_lh39,shorter_than_hubert_stride,low_target_posterior,original_word,comparison_word,source_filename,lexical_identity_unresolved,audio_sha256,canonical_sequence,canonical_position,interval_id,n_feature_frames,first_feature_frame,last_feature_frame,feature_frame_indices,no_feature_center
AN19-rec-18e5ac1f68d869a3bd65,AN19.KOR.km1,dame,dame,KOR,Korean,1,d,d,0.0907538160681724,0.2621777057647705,0.171423889696598,False,0.0072760810144245,ae,False,True,dame,dame,km1hw42 dame.wav,False,b550bd60e862de0f52e7361827b00b242868469217dcb76edfc8594427cb6ce2,d ey m,0,AN19-rec-18e5ac1f68d869a3bd65:phone:1,9,4.0,12.0,4 5 6 7 8 9 10 11 12,False
AN19-rec-18e5ac1f68d869a3bd65,AN19.KOR.km1,dame,dame,KOR,Korean,2,ey,ey,0.2621777057647705,0.2722614705562591,0.0100837647914886,False,0.9938886165618896,ey,True,False,dame,dame,km1hw42 dame.wav,False,b550bd60e862de0f52e7361827b00b242868469217dcb76edfc8594427cb6ce2,d ey m,1,AN19-rec-18e5ac1f68d869a3bd65:phone:2,0,,,,True
AN19-rec-18e5ac1f68d869a3bd65,AN19.KOR.km1,dame,dame,KOR,Korean,3,m,m,0.2722614705562591,0.3932665586471557,0.1210050880908966,False,0.0010558239882811,ey,False,True,dame,dame,km1hw42 dame.wav,False,b550bd60e862de0f52e7361827b00b242868469217dcb76edfc8594427cb6ce2,d ey m,2,AN19-rec-18e5ac1f68d869a3bd65:phone:3,7,13.0,19.0,13 14 15 16 17 18 19,False
AN19-rec-190c8cd88b20696b2bbf,AN19.ENG.ef3,hack,hack,ENG,English,1,hh,hh,0.0100837582722306,0.0504187867045402,0.0403350284323096,False,0.9475138783454896,hh,False,False,hack,hack,ef3hw48 hack.WAV,False,e036508475a818283c47a856add0f4fdbf3b2bbf426abe422d33eb67e9b2556e,hh ae k,0,AN19-rec-190c8cd88b20696b2bbf:phone:1,2,0.0,1.0,0 1,False
AN19-rec-190c8cd88b20696b2bbf,AN19.ENG.ef3,hack,hack,ENG,English,2,ae,ae,0.0504187867045402,0.2218426764011383,0.171423889696598,False,0.9827170372009276,ae,False,False,hack,hack,ef3hw48 hack.WAV,False,e036508475a818283c47a856add0f4fdbf3b2bbf426abe422d33eb67e9b2556e,hh ae k,1,AN19-rec-190c8cd88b20696b2bbf:phone:2,9,2.0,10.0,2 3 4 5 6 7 8 9 10,False
AN19-rec-190c8cd88b20696b2bbf,AN19.ENG.ef3,hack,hack,ENG,English,3,k,k,0.2218426764011383,0.2722614705562591,0.0504187941551208,False,3.13771295168408e-07,f,False,True,hack,hack,ef3hw48 hack.WAV,False,e036508475a818283c47a856add0f4fdbf3b2bbf426abe422d33eb67e9b2556e,hh ae k,2,AN19-rec-190c8cd88b20696b2bbf:phone:3,2,11.0,12.0,11 12,False
AN19-rec-1921adf43dba116d6f90,AN19.KOR.kf5,lad,lad,KOR,Korean,1,l,el,0.0100837582722306,0.0201675165444612,0.0100837582722306,False,0.999586284160614,el,True,False,lad,lad,kf5hw16 lad.wav,False,4c28fafd5abe1472e54e4b75806ac662f8ff30f9e0de4b0a68a398bcf4ad64a7,l ae d,0,AN19-rec-1921adf43dba116d6f90:phone:1,1,0.0,0.0,0,False
AN19-rec-1921adf43dba116d6f90,AN19.KOR.kf5,lad,lad,KOR,Korean,2,ae,ae,0.0201675165444612,0.3125964701175689,0.2924289535731077,False,0.8460741639137268,ae,False,False,lad,lad,kf5hw16 lad.wav,False,4c28fafd5abe1472e54e4b75806ac662f8ff30f9e0de4b0a68a398bcf4ad64a7,l ae d,1,AN19-rec-1921adf43dba116d6f90:phone:2,15,1.0,15.0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,False
AN19-rec-1921adf43dba116d6f90,AN19.KOR.kf5,lad,lad,KOR,Korean,3,d,d,0.3125964701175689,0.32268026471138,0.010083794593811,False,5.153392734769113e-08,ae,True,True,lad,lad,kf5hw16 lad.wav,False,4c28fafd5abe1472e54e4b75806ac662f8ff30f9e0de4b0a68a398bcf4ad64a7,l ae d,2,AN19-rec-1921adf43dba116d6f90:phone:3,0,,,,True
AN19-rec-192949d31ca17961d2b6,AN19.SPA.sm4,balm,balm,SPA,Spanish,1,b,b,0.0100837582722306,0.0201675165444612,0.0100837582722306,False,1.497750901080508e-07,m,True,True,balm,balm,sm4ew74 balm.wav,False,e447b8733b9f20a96a350c803ffff5752eade4c96657b3fe85791cefbe5647af,b aa m,0,AN19-rec-192949d31ca17961d2b6:phone:1,1,0.0,0.0,0,False
AN19-rec-192949d31ca17961d2b6,AN19.SPA.sm4,balm,balm,SPA,Spanish,2,aa,ao,0.0201675165444612,0.0302512738853693,0.010083757340908,False,4.3323993281774165e-09,sil,True,True,balm,balm,sm4ew74 balm.wav,False,e447b8733b9f20a96a350c803ffff5752eade4c96657b3fe85791cefbe5647af,b aa m,1,AN19-rec-192949d31ca17961d2b6:phone:2,0,,,,True
AN19-rec-192949d31ca17961d2b6,AN19.SPA.sm4,balm,balm,SPA,Spanish,3,m,m,0.0302512738853693,0.0403350330889225,0.0100837592035532,False,0.1459446996450424,sil,True,True,balm,balm,sm4ew74 balm.wav,False,e447b8733b9f20a96a350c803ffff5752eade4c96657b3fe85791cefbe5647af,b aa m,2,AN19-rec-192949d31ca17961d2b6:phone:3,1,1.0,1.0,1,False
AN19-rec-192dbb51a8515f141578,AN19.KOR.km6,wife,wife,KOR,Korean,1,w,w,0.1008375734090805,0.1109213382005691,0.0100837647914886,False,0.1126936450600624,el,True,True,wife,wife,km6ew23 wife.wav,False,998146917162a12dc1404497c1ef8cf8b390438e77a0be5cf07b69e7be3f7854,w ay f,0,AN19-rec-192dbb51a8515f141578:phone:1,0,,,,True
AN19-rec-192dbb51a8515f141578,AN19.KOR.km6,wife,wife,KOR,Korean,2,ay,ay,0.1109213382005691,0.2117589265108108,0.1008375883102417,False,0.9932659268379213,ay,False,False,wife,wife,km6ew23 wife.wav,False,998146917162a12dc1404497c1ef8cf8b390438e77a0be5cf07b69e7be3f7854,w ay f,1,AN19-rec-192dbb51a8515f141578:phone:2,5,5.0,9.0,5 6 7 8 9,False
AN19-rec-192dbb51a8515f141578,AN19.KOR.km6,wife,wife,KOR,Korean,3,f,f,0.2117589265108108,0.3529315292835235,0.1411726027727127,False,1.7417678463971242e-06,ay,False,True,wife,wife,km6ew23 wife.wav,False,998146917162a12dc1404497c1ef8cf8b390438e77a0be5cf07b69e7be3f7854,w ay f,2,AN19-rec-192dbb51a8515f141578:phone:3,8,10.0,17.0,10 11 12 13 14 15 16 17,False
AN19-rec-193221bd89a9e0c067c1,AN19.SPA.sm4,fin,fin,SPA,Spanish,1,f,f,0.0302512738853693,0.2621777057647705,0.2319264318794012,False,0.0005967018660157,sh,False,True,fin,fin,sm4hw13 fin.wav,False,4b87e8a1b7bbb3007766b57b4da4c62b8d016710600a9afebb18e724d484b81d,f ih n,0,AN19-rec-193221bd89a9e0c067c1:phone:1,12,1.0,12.0,1 2 3 4 5 6 7 8 9 10 11 12,False
AN19-rec-193221bd89a9e0c067c1,AN19.SPA.sm4,fin,fin,SPA,Spanish,2,ih,ih,0.2621777057647705,0.2823452353477478,0.0201675295829772,False,0.9542030096054076,ih,False,False,fin,fin,sm4hw13 fin.wav,False,4b87e8a1b7bbb3007766b57b4da4c62b8d016710600a9afebb18e724d484b81d,f ih n,1,AN19-rec-193221bd89a9e0c067c1:phone:2,1,13.0,13.0,13,False
AN19-rec-193221bd89a9e0c067c1,AN19.SPA.sm4,fin,fin,SPA,Spanish,3,n,en,0.2823452353477478,0.3730990588665008,0.090753823518753,False,0.8590344786643982,en,False,False,fin,fin,sm4hw13 fin.wav,False,4b87e8a1b7bbb3007766b57b4da4c62b8d016710600a9afebb18e724d484b81d,f ih n,2,AN19-rec-193221bd89a9e0c067c1:phone:3,5,14.0,18.0,14 15 16 17 18,False
AN19-rec-193e0f5aa49e73a9841e,AN19.SPA.sf2,toot,toot,SPA,Spanish,1,t,t,0.0201675165444612,0.0302512738853693,0.010083757340908,False,0.9254636764526368,t,True,False,toot,toot,sf2hw39 toot.wav,False,94065f1549fde9f80eda16b25859b629283c7584a08c25bd3f8c32f90d070b58,t uw t,0,AN19-rec-193e0f5aa49e73a9841e:phone:1,0,,,,True
AN19-rec-193e0f5aa49e73a9841e,AN19.SPA.sf2,toot,toot,SPA,Spanish,2,uw,uw,0.0302512738853693,0.0403350330889225,0.0100837592035532,False,3.5390865349427265e-08,t,True,True,toot,toot,sf2hw39 toot.wav,False,94065f1549fde9f80eda16b25859b629283c7584a08c25bd3f8c32f90d070b58,t uw t,1,AN19-rec-193e0f5aa49e73a9841e:phone:2,1,1.0,1.0,1,False
AN19-rec-193e0f5aa49e73a9841e,AN19.SPA.sf2,toot,toot,SPA,Spanish,3,t,t,0.0403350330889225,0.0504187867045402,0.0100837536156177,False,0.9126590490341188,t,True,False,toot,toot,sf2hw39 toot.wav,False,94065f1549fde9f80eda16b25859b629283c7584a08c25bd3f8c32f90d070b58,t uw t,2,AN19-rec-193e0f5aa49e73a9841e:phone:3,0,,,,True
AN19-rec-194698b654504dc4065b,AN19.ENG.ef1,lace,lace,ENG,English,1,l,el,0.1008375734090805,0.1210050955414772,0.0201675221323966,False,0.99802827835083,el,False,False,lace,lace,ef1hw43 lace.WAV,False,c67e06aea88889b0592105d7e2916ad77293dbcb9a551204b15de0e918b9e036,l ey s,0,AN19-rec-194698b654504dc4065b:phone:1,1,5.0,5.0,5,False
AN19-rec-194698b654504dc4065b,AN19.ENG.ef1,lace,lace,ENG,English,2,ey,ey,0.1210050955414772,0.4134340584278106,0.2924289628863334,False,0.9115386009216307,ey,False,False,lace,lace,ef1hw43 lace.WAV,False,c67e06aea88889b0592105d7e2916ad77293dbcb9a551204b15de0e918b9e036,l ey s,1,AN19-rec-194698b654504dc4065b:phone:2,15,6.0,20.0,6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,False
AN19-rec-194698b654504dc4065b,AN19.ENG.ef1,lace,lace,ENG,English,3,s,s,0.4134340584278106,0.6957792639732361,0.2823452055454254,False,0.7650779485702515,s,False,False,lace,lace,ef1hw43 lace.WAV,False,c67e06aea88889b0592105d7e2916ad77293dbcb9a551204b15de0e918b9e036,l ey s,2,AN19-rec-194698b654504dc4065b:phone:3,14,21.0,34.0,21 22 23 24 25 26 27 28 29 30 31 32 33 34,False
AN19-rec-194d900377384999ce19,AN19.SPA.sm2,firm,firm,SPA,Spanish,1,f,f,0.0605025477707386,0.2117589265108108,0.1512563787400722,False,1.6280327486128956e-07,eh,False,True,firm,firm,sm2ew36 firm.wav,False,a6b4f9e61bd0c4941557e4c06e48bf288ab1b647129c2365b33395bdadf98993,f er m,0,AN19-rec-194d900377384999ce19:phone:1,7,3.0,9.0,3 4 5 6 7 8 9,False
AN19-rec-194d900377384999ce19,AN19.SPA.sm2,firm,firm,SPA,Spanish,2,er,er,0.2117589265108108,0.2218426764011383,0.0100837498903274,False,0.9834936857223512,er,True,False,firm,firm,sm2ew36 firm.wav,False,a6b4f9e61bd0c4941557e4c06e48bf288ab1b647129c2365b33395bdadf98993,f er m,1,AN19-rec-194d900377384999ce19:phone:2,1,10.0,10.0,10,False
AN19-rec-194d900377384999ce19,AN19.SPA.sm2,firm,firm,SPA,Spanish,3,m,m,0.2218426764011383,0.3327640295028686,0.1109213531017303,False,2.8870093160549004e-07,er,False,True,firm,firm,sm2ew36 firm.wav,False,a6b4f9e61bd0c4941557e4c06e48bf288ab1b647129c2365b33395bdadf98993,f er m,2,AN19-rec-194d900377384999ce19:phone:3,6,11.0,16.0,11 12 13 14 15 16,False
AN19-rec-194dfd3e5a905667104a,AN19.SPA.sm6,move,move,SPA,Spanish,1,m,m,0.0504187867045402,0.2319264262914657,0.1815076395869255,False,2.139536809409037e-05,uw,False,True,move,move,sm6ew27 move.wav,False,1946164a9453b6f9daf689cd9e7ad9553fb675e43aad513d431195ca5e7ac9e0,m uw v,0,AN19-rec-194dfd3e5a905667104a:phone:1,9,2.0,10.0,2 3 4 5 6 7 8 9 10,False
AN19-rec-194dfd3e5a905667104a,AN19.SPA.sm6,move,move,SPA,Spanish,2,uw,uw,0.2319264262914657,0.2420101910829544,0.0100837647914886,False,0.9993903636932372,uw,True,False,move,move,sm6ew27 move.wav,False,1946164a9453b6f9daf689cd9e7ad9553fb675e43aad513d431195ca5e7ac9e0,m uw v,1,AN19-rec-194dfd3e5a905667104a:phone:2,1,11.0,11.0,11,False
AN19-rec-194dfd3e5a905667104a,AN19.SPA.sm6,move,move,SPA,Spanish,3,v,v,0.2420101910829544,0.51427161693573,0.2722614258527756,False,2.230868858532631e-06,t,False,True,move,move,sm6ew27 move.wav,False,1946164a9453b6f9daf689cd9e7ad9553fb675e43aad513d431195ca5e7ac9e0,m uw v,2,AN19-rec-194dfd3e5a905667104a:phone:3,14,12.0,25.0,12 13 14 15 16 17 18 19 20 21 22 23 24 25,False
AN19-rec-1953c374319dab74afcf,AN19.KOR.kf5,white,white,KOR,Korean,1,w,w,0.080670066177845,0.0907538160681724,0.0100837498903274,False,9.280963695346144e-07,ay,True,True,white,white,kf5hw32 white.wav,False,efaccbdd3410437432e8b46b438aa3fa94700cf2e019dad0843ec6d8eb2dfbdc,w ay t,0,AN19-rec-1953c374319dab74afcf:phone:1,0,,,,True
AN19-rec-1953c374319dab74afcf,AN19.KOR.kf5,white,white,KOR,Korean,2,ay,ay,0.0907538160681724,0.1109213382005691,0.0201675221323966,False,0.9999690651893616,ay,False,False,white,white,kf5hw32 white.wav,False,efaccbdd3410437432e8b46b438aa3fa94700cf2e019dad0843ec6d8eb2dfbdc,w ay t,1,AN19-rec-1953c374319dab74afcf:phone:2,1,4.0,4.0,4,False
AN19-rec-1953c374319dab74afcf,AN19.KOR.kf5,white,white,KOR,Korean,3,t,t,0.1109213382005691,0.1310888528823852,0.0201675146818161,False,5.2874933598179297e-11,ay,False,True,white,white,kf5hw32 white.wav,False,efaccbdd3410437432e8b46b438aa3fa94700cf2e019dad0843ec6d8eb2dfbdc,w ay t,2,AN19-rec-1953c374319dab74afcf:phone:3,1,5.0,5.0,5,False
AN19-rec-195569c0c6df6225e549,AN19.KOR.km1,bean,bean,KOR,Korean,1,b,b,0.0302512738853693,0.0403350330889225,0.0100837592035532,False,1.7728349170631488e-12,iy,True,True,bean,bean,km1hw03 bean.wav,False,67b6726b5d0bbc870e8be6e4afc36180088d2ff42ffbf247510e7a3876e5e958,b iy n,0,AN19-rec-195569c0c6df6225e549:phone:1,1,1.0,1.0,1,False
AN19-rec-195569c0c6df6225e549,AN19.KOR.km1,bean,bean,KOR,Korean,2,iy,iy,0.0403350330889225,0.0504187867045402,0.0100837536156177,False,0.8781287670135498,iy,True,False,bean,bean,km1hw03 bean.wav,False,67b6726b5d0bbc870e8be6e4afc36180088d2ff42ffbf247510e7a3876e5e958,b iy n,1,AN19-rec-195569c0c6df6225e549:phone:2,0,,,,True
AN19-rec-195569c0c6df6225e549,AN19.KOR.km1,bean,bean,KOR,Korean,3,n,en,0.0504187867045402,0.4436853528022766,0.3932665660977363,False,0.2514366805553436,uw,False,False,bean,bean,km1hw03 bean.wav,False,67b6726b5d0bbc870e8be6e4afc36180088d2ff42ffbf247510e7a3876e5e958,b iy n,2,AN19-rec-195569c0c6df6225e549:phone:3,20,2.0,21.0,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21,False
AN19-rec-1959cb12d4da3245ee5e,AN19.SPA.sm7,god,god,SPA,Spanish,1,g,g,0.3428477644920349,0.3730990588665008,0.0302512943744659,False,1.049192590585335e-07,en,False,True,god,god,sm7ew13 god.wav,False,a27741cd9c94838cb69c7ab8f90d412356bcdef167bc0db8fb3ad85fa16e51f9,g aa d,0,AN19-rec-1959cb12d4da3245ee5e:phone:1,2,17.0,18.0,17 18,False
AN19-rec-1959cb12d4da3245ee5e,AN19.SPA.sm7,god,god,SPA,Spanish,2,aa,ao,0.3730990588665008,0.3831827938556671,0.0100837349891662,False,0.5909222960472107,ao,True,False,god,god,sm7ew13 god.wav,False,a27741cd9c94838cb69c7ab8f90d412356bcdef167bc0db8fb3ad85fa16e51f9,g aa d,1,AN19-rec-1959cb12d4da3245ee5e:phone:2,0,,,,True
AN19-rec-1959cb12d4da3245ee5e,AN19.SPA.sm7,god,god,SPA,Spanish,3,d,d,0.3831827938556671,0.3932665586471557,0.0100837647914886,False,0.0320046804845333,ao,True,True,god,god,sm7ew13 god.wav,False,a27741cd9c94838cb69c7ab8f90d412356bcdef167bc0db8fb3ad85fa16e51f9,g aa d,2,AN19-rec-1959cb12d4da3245ee5e:phone:3,1,19.0,19.0,19,False
AN19-rec-1969903c434e39d4de83,AN19.ENG.ef2,lice,lice,ENG,English,1,l,el,0.0201675165444612,0.0403350330889225,0.0201675165444612,False,0.999989092350006,el,False,False,lice,lice,ef2hw54 lice.WAV,False,95e85de92b205555ad929bbf48e728ee1996b3735977282a4a25060e2fb21a75,l ay s,0,AN19-rec-1969903c434e39d4de83:phone:1,1,1.0,1.0,1,False
AN19-rec-1969903c434e39d4de83,AN19.ENG.ef2,lice,lice,ENG,English,2,ay,ay,0.0403350330889225,0.3529315292835235,0.312596496194601,False,0.0367050059139728,ey,False,True,lice,lice,ef2hw54 lice.WAV,False,95e85de92b205555ad929bbf48e728ee1996b3735977282a4a25060e2fb21a75,l ay s,1,AN19-rec-1969903c434e39d4de83:phone:2,16,2.0,17.0,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17,False
AN19-rec-1969903c434e39d4de83,AN19.ENG.ef2,lice,lice,ENG,English,3,s,s,0.3529315292835235,0.3831827938556671,0.0302512645721435,False,0.9957289099693298,s,False,False,lice,lice,ef2hw54 lice.WAV,False,95e85de92b205555ad929bbf48e728ee1996b3735977282a4a25060e2fb21a75,l ay s,2,AN19-rec-1969903c434e39d4de83:phone:3,1,18.0,18.0,18,False
AN19-rec-196c6600110b63311074,AN19.ENG.em2,girl,girl,ENG,English,1,g,g,0.0403350330889225,0.1512563675642013,0.1109213344752788,False,0.0010775189148262,k,False,True,girl,girl,em2ew25 girl.WAV,False,ccc16edf672d5f9cb5b84912a625ed41063b2395569f54470377c92cde1c190a,g er l,0,AN19-rec-196c6600110b63311074:phone:1,5,2.0,6.0,2 3 4 5 6,False
AN19-rec-196c6600110b63311074,AN19.ENG.em2,girl,girl,ENG,English,2,er,er,0.1512563675642013,0.2621777057647705,0.1109213382005691,False,0.9967664480209352,er,False,False,girl,girl,em2ew25 girl.WAV,False,ccc16edf672d5f9cb5b84912a625ed41063b2395569f54470377c92cde1c190a,g er l,1,AN19-rec-196c6600110b63311074:phone:2,6,7.0,12.0,7 8 9 10 11 12,False
AN19-rec-196c6600110b63311074,AN19.ENG.em2,girl,girl,ENG,English,3,l,el,0.2621777057647705,0.3125964701175689,0.0504187643527984,False,0.9758933782577516,el,False,False,girl,girl,em2ew25 girl.WAV,False,ccc16edf672d5f9cb5b84912a625ed41063b2395569f54470377c92cde1c190a,g er l,2,AN19-rec-196c6600110b63311074:phone:3,3,13.0,15.0,13 14 15,False
AN19-rec-1972307ead0abcd58624,AN19.MIX.im5,pat,pat,MIX,Turkish,1,p,p,0.0201675165444612,0.0504187867045402,0.030251270160079,False,1.691771896183969e-11,ae,False,True,pat,pat,im5hw21 pat.wav,False,0fb360697686fce4b16b8276fc2176cd9432b3116592ad916ed07ae2bbb18b32,p ae t,0,AN19-rec-1972307ead0abcd58624:phone:1,1,1.0,1.0,1,False
AN19-rec-1972307ead0abcd58624,AN19.MIX.im5,pat,pat,MIX,Turkish,2,ae,ae,0.0504187867045402,0.16134013235569,0.1109213456511497,False,0.9999675750732422,ae,False,False,pat,pat,im5hw21 pat.wav,False,0fb360697686fce4b16b8276fc2176cd9432b3116592ad916ed07ae2bbb18b32,p ae t,1,AN19-rec-1972307ead0abcd58624:phone:2,6,2.0,7.0,2 3 4 5 6 7,False
AN19-rec-1972307ead0abcd58624,AN19.MIX.im5,pat,pat,MIX,Turkish,3,t,t,0.16134013235569,0.1915913969278335,0.0302512645721435,False,4.304997691662038e-09,ae,False,True,pat,pat,im5hw21 pat.wav,False,0fb360697686fce4b16b8276fc2176cd9432b3116592ad916ed07ae2bbb18b32,p ae t,2,AN19-rec-1972307ead0abcd58624:phone:3,1,8.0,8.0,8,False
AN19-rec-197c68c1ac0299e7c35a,AN19.SPA.sm2,kin,kin,SPA,Spanish,1,k,k,0.0403350330889225,0.2823452353477478,0.2420102022588253,False,1.9311916510389437e-09,uw,False,True,kin,kin,sm2hw49 kin.wav,False,54787085bcdb5a10ae735d50b8c044eb02e372775236b96f9cbab7b59bca0b87,k ih n,0,AN19-rec-197c68c1ac0299e7c35a:phone:1,12,2.0,13.0,2 3 4 5 6 7 8 9 10 11 12 13,False
AN19-rec-197c68c1ac0299e7c35a,AN19.SPA.sm2,kin,kin,SPA,Spanish,2,ih,ih,0.2823452353477478,0.3025127351284027,0.0201674997806549,False,0.7289713621139526,ih,False,False,kin,kin,sm2hw49 kin.wav,False,54787085bcdb5a10ae735d50b8c044eb02e372775236b96f9cbab7b59bca0b87,k ih n,1,AN19-rec-197c68c1ac0299e7c35a:phone:2,1,14.0,14.0,14,False
AN19-rec-197c68c1ac0299e7c35a,AN19.SPA.sm2,kin,kin,SPA,Spanish,3,n,en,0.3025127351284027,0.3630152642726898,0.0605025291442871,False,0.8165999054908752,en,False,False,kin,kin,sm2hw49 kin.wav,False,54787085bcdb5a10ae735d50b8c044eb02e372775236b96f9cbab7b59bca0b87,k ih n,2,AN19-rec-197c68c1ac0299e7c35a:phone:3,3,15.0,17.0,15 16 17,False
AN19-rec-197ecc261c52eb8eca6a,AN19.ENG.em3,learn,learn,ENG,English,1,l,el,0.0403350330889225,0.0504187867045402,0.0100837536156177,False,0.6351917386054993,el,True,False,learn,learn,em3ew46 learn.WAV,False,42f76bcb7d37b8472b0fc25564e5c2097a6394fbff1cfc6b84ab575acad27052,l er n,0,AN19-rec-197ecc261c52eb8eca6a:phone:1,0,,,,True
AN19-rec-197ecc261c52eb8eca6a,AN19.ENG.em3,learn,learn,ENG,English,2,er,er,0.0504187867045402,0.0605025477707386,0.0100837610661983,False,3.774367485220864e-08,m,True,True,learn,learn,em3ew46 learn.WAV,False,42f76bcb7d37b8472b0fc25564e5c2097a6394fbff1cfc6b84ab575acad27052,l er n,1,AN19-rec-197ecc261c52eb8eca6a:phone:2,1,2.0,2.0,2,False
AN19-rec-197ecc261c52eb8eca6a,AN19.ENG.em3,learn,learn,ENG,English,3,n,en,0.0605025477707386,0.0705863088369369,0.0100837610661983,False,0.1785190552473068,m,True,True,learn,learn,em3ew46 learn.WAV,False,42f76bcb7d37b8472b0fc25564e5c2097a6394fbff1cfc6b84ab575acad27052,l er n,2,AN19-rec-197ecc261c52eb8eca6a:phone:3,0,,,,True
AN19-rec-19825f4a1ab29ec979b9,AN19.KOR.kf4,rim,rim,KOR,Korean,1,r,r,0.1915913969278335,0.4134340584278106,0.2218426614999771,False,0.0005763209774158,y,False,True,rim,rim,kf4hw67 rim.wav,False,9fcd047fef926cfbd199fcabf7e128075329295a4fda489f4182b1e0d717c119,r ih m,0,AN19-rec-19825f4a1ab29ec979b9:phone:1,12,9.0,20.0,9 10 11 12 13 14 15 16 17 18 19 20,False
AN19-rec-19825f4a1ab29ec979b9,AN19.KOR.kf4,rim,rim,KOR,Korean,2,ih,ih,0.4134340584278106,0.4235178530216217,0.010083794593811,False,0.8937955498695374,ih,True,False,rim,rim,kf4hw67 rim.wav,False,9fcd047fef926cfbd199fcabf7e128075329295a4fda489f4182b1e0d717c119,r ih m,1,AN19-rec-19825f4a1ab29ec979b9:phone:2,0,,,,True
AN19-rec-19825f4a1ab29ec979b9,AN19.KOR.kf4,rim,rim,KOR,Korean,3,m,m,0.4235178530216217,0.4336015880107879,0.0100837349891662,False,2.3541798555015705e-07,ih,True,True,rim,rim,kf4hw67 rim.wav,False,9fcd047fef926cfbd199fcabf7e128075329295a4fda489f4182b1e0d717c119,r ih m,2,AN19-rec-19825f4a1ab29ec979b9:phone:3,1,21.0,21.0,21,False
AN19-rec-1983d39ac2c2b7b2861d,AN19.SPA.sf1,mace,mace,SPA,Spanish,1,m,m,0.0100837582722306,0.0201675165444612,0.0100837582722306,False,0.4278517961502075,m,True,False,mace,mace,sf1hw63 mace.wav,False,42bd4dbc1ea95f05d072c7413708c59ef4040c7381d0094fd37f7864e9f4d2ba,m ey s,0,AN19-rec-1983d39ac2c2b7b2861d:phone:1,1,0.0,0.0,0,False
AN19-rec-1983d39ac2c2b7b2861d,AN19.SPA.sf1,mace,mace,SPA,Spanish,2,ey,ey,0.0201675165444612,0.5848579406738281,0.5646904241293669,False,0.0043081878684461,iy,False,True,mace,mace,sf1hw63 mace.wav,False,42bd4dbc1ea95f05d072c7413708c59ef4040c7381d0094fd37f7864e9f4d2ba,m ey s,1,AN19-rec-1983d39ac2c2b7b2861d:phone:2,28,1.0,28.0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28,False
AN19-rec-1983d39ac2c2b7b2861d,AN19.SPA.sf1,mace,mace,SPA,Spanish,3,s,s,0.5848579406738281,0.5949417352676392,0.010083794593811,False,0.8583922386169434,s,True,False,mace,mace,sf1hw63 mace.wav,False,42bd4dbc1ea95f05d072c7413708c59ef4040c7381d0094fd37f7864e9f4d2ba,m ey s,2,AN19-rec-1983d39ac2c2b7b2861d:phone:3,1,29.0,29.0,29,False
AN19-rec-19909417524fbe5f9049,AN19.MIX.if3,vice,vice,MIX,French,1,v,v,0.1210050955414772,0.1411726176738739,0.0201675221323966,False,0.0449766442179679,el,False,True,vice,vice,IF3ew69 vice.wav,False,b977301da0bc6e035da2cf1d0fd81d0dba8c9f0bae7eec97c014f009a898c96a,v ay s,0,AN19-rec-19909417524fbe5f9049:phone:1,1,6.0,6.0,6,False
AN19-rec-19909417524fbe5f9049,AN19.MIX.if3,vice,vice,MIX,French,2,ay,ay,0.1411726176738739,0.3730990588665008,0.2319264411926269,False,0.9792654514312744,ay,False,False,vice,vice,IF3ew69 vice.wav,False,b977301da0bc6e035da2cf1d0fd81d0dba8c9f0bae7eec97c014f009a898c96a,v ay s,1,AN19-rec-19909417524fbe5f9049:phone:2,12,7.0,18.0,7 8 9 10 11 12 13 14 15 16 17 18,False
AN19-rec-19909417524fbe5f9049,AN19.MIX.if3,vice,vice,MIX,French,3,s,s,0.3730990588665008,0.8772869110107422,0.5041878521442413,False,0.5847630500793457,s,False,False,vice,vice,IF3ew69 vice.wav,False,b977301da0bc6e035da2cf1d0fd81d0dba8c9f0bae7eec97c014f009a898c96a,v ay s,2,AN19-rec-19909417524fbe5f9049:phone:3,25,19.0,43.0,19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43,False
AN19-rec-1997bbc5733e86b34978,AN19.MIX.if2,beak,beak,MIX,Dutch,1,b,b,0.3932665586471557,0.403350293636322,0.0100837349891662,False,3.150445948563174e-08,iy,True,True,beak,beak,IF2hw72 beak.wav,False,e790fcb6dcbf855fdf1242ee64cff54e8916b14fc345fe28c4d942ecf2c5faf6,b iy k,0,AN19-rec-1997bbc5733e86b34978:phone:1,0,,,,True
