dataset_id,feature_key,scope,fold,model_id,formula,optimizer,random_structure,random_policy,selection_reason,n_rows,fit_ok,singular,convergence,warnings,error,log_likelihood,deviance,AIC,n_observations
AN19,cnn_2::overall,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1561.06126707956,2418.47879657187,3140.12253415913,3840
AN19,cnn_6::overall,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1513.32582501967,2355.27837140153,3046.65165003934,3840
AN19,cnn_6::overall,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1522.69888377006,2345.58806576079,3053.39776754012,3840
AN19,cnn_6::overall,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1521.77386743508,2346.08086029746,3053.54773487016,3840
AN19,cnn_6::overall,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.79624057507,2315.34809790291,3033.59248115014,3840
AN19,cnn_6::overall,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.03605413547,2316.08208855103,3034.07210827093,3840
AN19,cnn_6::overall,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1519.38868263103,2304.33260308376,3046.77736526205,3840
AN19,cnn_6::overall,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1519.38484770682,2304.33153638158,3048.76969541364,3840
AN19,cnn_6::overall,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2193.74056405627,3589.3649423815,4405.48112811254,5760
AN19,cnn_6::overall,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2192.46195415788,3590.88497022696,4404.92390831576,5760
AN19,cnn_6::overall,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2203.24396227639,3580.4982873344,4414.48792455278,5760
AN19,cnn_6::overall,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2203.07842177909,3580.5025109684,4416.15684355819,5760
AN19,cnn_6::overall_order_sensitive,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1561.06126707956,2418.47879657187,3140.12253415913,3840
AN19,cnn_6::overall_order_sensitive,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1560.98412601641,2418.65164599428,3141.96825203282,3840
AN19,cnn_6::overall_order_sensitive,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1568.30421734261,2413.0588026804,3144.60843468522,3840
AN19,cnn_6::overall_order_sensitive,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1567.85431232981,2413.84302206444,3145.70862465961,3840
AN19,cnn_6::overall_order_sensitive,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1514.69464298543,2352.94341229064,3047.38928597087,3840
AN19,cnn_6::overall_order_sensitive,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1514.22317644654,2353.79548641295,3048.44635289309,3840
AN19,cnn_6::overall_order_sensitive,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1522.69888377006,2345.58806576079,3053.39776754012,3840
AN19,cnn_6::overall_order_sensitive,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1521.58376758128,2347.25682230476,3053.16753516256,3840
AN19,cnn_6::overall_order_sensitive,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.79624057507,2315.34809790291,3033.59248115014,3840
AN19,cnn_6::overall_order_sensitive,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.09075407927,2316.32886111552,3034.18150815854,3840
AN19,cnn_6::overall_order_sensitive,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1519.38868263103,2304.33260308376,3046.77736526205,3840
AN19,cnn_6::overall_order_sensitive,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1516.69335191045,2307.95077339315,3043.38670382091,3840
AN19,cnn_6::overall_order_sensitive,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2193.74056405627,3589.3649423815,4405.48112811254,5760
AN19,cnn_6::overall_order_sensitive,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2193.12906491582,3590.31254418459,4406.25812983163,5760
AN19,cnn_6::overall_order_sensitive,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2203.24396227639,3580.4982873344,4414.48792455278,5760
AN19,cnn_6::overall_order_sensitive,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2201.2923362547,3583.43378838134,4412.5846725094,5760
AN19,tr_0::overall,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1561.06126707956,2418.47879657187,3140.12253415913,3840
AN19,tr_0::overall,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1560.60768266407,2418.92552051094,3141.21536532814,3840
AN19,tr_0::overall,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1568.30421734261,2413.0588026804,3144.60843468522,3840
AN19,tr_0::overall,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1568.26288807153,2413.22698281071,3146.52577614306,3840
AN19,tr_0::overall,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1514.69464298543,2352.94341229064,3047.38928597087,3840
AN19,tr_0::overall,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1512.522644308,2356.48603547567,3045.045288616,3840
AN19,tr_0::overall,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1522.69888377006,2345.58806576079,3053.39776754012,3840
AN19,tr_0::overall,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1522.47098247448,2345.64116724671,3054.94196494896,3840
AN19,tr_0::overall,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.79624057507,2315.34809790291,3033.59248115014,3840
AN19,tr_0::overall,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.11009839807,2315.89123394531,3034.22019679614,3840
AN19,tr_0::overall,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1519.38868263103,2304.33260308376,3046.77736526205,3840
AN19,tr_0::overall,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1518.57328605119,2305.77396189194,3047.14657210239,3840
AN19,tr_0::overall,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2193.74056405627,3589.3649423815,4405.48112811254,5760
AN19,tr_0::overall,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2192.20509687952,3590.9963366763,4404.41019375904,5760
AN19,tr_0::overall,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2203.24396227639,3580.4982873344,4414.48792455278,5760
AN19,tr_0::overall,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2203.16388445043,3580.81613639433,4416.32776890087,5760
AN19,tr_0::overall_order_sensitive,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1561.06126707956,2418.47879657187,3140.12253415913,3840
AN19,tr_0::overall_order_sensitive,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1560.56780193854,2419.10209206599,3141.13560387708,3840
AN19,tr_0::overall_order_sensitive,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1568.30421734261,2413.0588026804,3144.60843468522,3840
AN19,tr_0::overall_order_sensitive,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1567.31542084713,2414.54453409639,3144.63084169427,3840
AN19,tr_0::overall_order_sensitive,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1514.69464298543,2352.94341229064,3047.38928597087,3840
AN19,tr_0::overall_order_sensitive,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1514.18792068208,2353.87760733022,3048.37584136417,3840
AN19,tr_0::overall_order_sensitive,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1522.69888377006,2345.58806576079,3053.39776754012,3840
AN19,tr_0::overall_order_sensitive,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1522.36774661893,2346.45199834734,3054.73549323786,3840
AN19,tr_0::overall_order_sensitive,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.79624057507,2315.34809790291,3033.59248115014,3840
AN19,tr_0::overall_order_sensitive,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.42937704111,2315.62993288207,3034.85875408222,3840
AN19,tr_0::overall_order_sensitive,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1519.38868263103,2304.33260308376,3046.77736526205,3840
AN19,tr_0::overall_order_sensitive,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1517.07146595336,2307.05499376776,3044.14293190673,3840
AN19,tr_0::overall_order_sensitive,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2193.74056405627,3589.3649423815,4405.48112811254,5760
AN19,tr_0::overall_order_sensitive,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2193.01128290435,3590.17181843014,4406.02256580871,5760
AN19,tr_0::overall_order_sensitive,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2203.24396227639,3580.4982873344,4414.48792455278,5760
AN19,tr_0::overall_order_sensitive,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2201.61281963334,3583.02940666922,4413.22563926668,5760
AN19,tr_10::overall,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1561.06126707956,2418.47879657187,3140.12253415913,3840
AN19,tr_10::overall,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1561.03144800847,2418.42933581909,3142.06289601693,3840
AN19,tr_10::overall,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1568.30421734261,2413.0588026804,3144.60843468522,3840
AN19,tr_10::overall,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1568.28565842465,2413.14628145992,3146.57131684929,3840
AN19,tr_10::overall,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1514.69464298543,2352.94341229064,3047.38928597087,3840
AN19,tr_10::overall,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1514.03455649849,2353.69665692368,3048.06911299698,3840
AN19,tr_10::overall,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1522.69888377006,2345.58806576079,3053.39776754012,3840
AN19,tr_10::overall,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1521.99000266886,2345.71992826206,3053.98000533773,3840
AN19,tr_10::overall,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.79624057507,2315.34809790291,3033.59248115014,3840
AN19,tr_10::overall,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.80673235687,2315.31745226886,3035.61346471375,3840
AN19,tr_10::overall,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1519.38868263103,2304.33260308376,3046.77736526205,3840
AN19,tr_10::overall,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1519.17315050643,2304.65517431064,3048.34630101286,3840
AN19,tr_10::overall,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2193.74056405627,3589.3649423815,4405.48112811254,5760
AN19,tr_10::overall,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2193.60879472798,3589.34344694075,4407.21758945597,5760
AN19,tr_10::overall,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2203.24396227639,3580.4982873344,4414.48792455278,5760
AN19,tr_10::overall,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,5760,True,False,ok,,,-2203.23986077165,3580.45933287228,4416.47972154331,5760
AN19,tr_10::overall_order_sensitive,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1561.06126707956,2418.47879657187,3140.12253415913,3840
AN19,tr_10::overall_order_sensitive,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1560.54097368593,2419.1359075156,3141.08194737185,3840
AN19,tr_10::overall_order_sensitive,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1568.30421734261,2413.0588026804,3144.60843468522,3840
AN19,tr_10::overall_order_sensitive,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1567.21063867281,2414.4497241578,3144.42127734562,3840
AN19,tr_10::overall_order_sensitive,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1514.69464298543,2352.94341229064,3047.38928597087,3840
AN19,tr_10::overall_order_sensitive,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1513.78449711327,2354.52377528941,3047.56899422654,3840
AN19,tr_10::overall_order_sensitive,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1522.69888377006,2345.58806576079,3053.39776754012,3840
AN19,tr_10::overall_order_sensitive,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1521.85941255103,2347.29187970519,3053.71882510205,3840
AN19,tr_10::overall_order_sensitive,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.79624057507,2315.34809790291,3033.59248115014,3840
AN19,tr_10::overall_order_sensitive,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + variability_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,registered,primary registered structure accepted,3840,True,False,ok,,,-1507.19757514328,2315.85995855698,3034.39515028657,3840
