query_id,target_key,english_speaker,reference_key,raw_distance
X21.CMN.CMN_M_037.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_037.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::grew,17.1959760275108
X21.CMN.CMN_M_037.HT1_S015.Wlots::lots,X21.CMN.CMN_M_037.HT1_S015.Wlots::lots,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::lots,6.9423828500913265
X21.CMN.CMN_M_037.HT1_S015.Wlots::lots,X21.CMN.CMN_M_037.HT1_S015.Wlots::lots,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::lots,10.824511324933727
X21.CMN.CMN_M_037.HT1_S015.Wlots::lots,X21.CMN.CMN_M_037.HT1_S015.Wlots::lots,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::lots,8.164221171107288
X21.CMN.CMN_M_037.HT1_S015.Wlots::lots,X21.CMN.CMN_M_037.HT1_S015.Wlots::lots,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::lots,13.658979942102633
X21.CMN.CMN_M_037.HT1_S015.Wlots::lots,X21.CMN.CMN_M_037.HT1_S015.Wlots::lots,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::lots,8.689781554998838
X21.CMN.CMN_M_037.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_037.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::vegetables,7.419087671850466
X21.CMN.CMN_M_037.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_037.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::vegetables,11.39472235664462
X21.CMN.CMN_M_037.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_037.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::vegetables,8.80625691554798
X21.CMN.CMN_M_037.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_037.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::vegetables,9.49852813649531
X21.CMN.CMN_M_037.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_037.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::vegetables,9.637520586857777
X21.CMN.CMN_M_043.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_043.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::grew,6.055057548791746
X21.CMN.CMN_M_043.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_043.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::grew,13.068574461612513
X21.CMN.CMN_M_043.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_043.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::grew,7.936786167005884
X21.CMN.CMN_M_043.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_043.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::grew,9.458355450185389
X21.CMN.CMN_M_043.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_043.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::grew,13.38837327488942
X21.CMN.CMN_M_043.HT1_S015.Wlots::lots,X21.CMN.CMN_M_043.HT1_S015.Wlots::lots,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::lots,13.288079731398614
X21.CMN.CMN_M_043.HT1_S015.Wlots::lots,X21.CMN.CMN_M_043.HT1_S015.Wlots::lots,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::lots,21.095390492676984
X21.CMN.CMN_M_043.HT1_S015.Wlots::lots,X21.CMN.CMN_M_043.HT1_S015.Wlots::lots,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::lots,12.85562411533009
X21.CMN.CMN_M_043.HT1_S015.Wlots::lots,X21.CMN.CMN_M_043.HT1_S015.Wlots::lots,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::lots,18.695320015476003
X21.CMN.CMN_M_043.HT1_S015.Wlots::lots,X21.CMN.CMN_M_043.HT1_S015.Wlots::lots,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::lots,13.915667724796975
X21.CMN.CMN_M_043.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_043.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::vegetables,11.256609613734698
X21.CMN.CMN_M_043.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_043.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::vegetables,9.074902341090109
X21.CMN.CMN_M_043.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_043.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::vegetables,7.142385030351545
X21.CMN.CMN_M_043.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_043.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::vegetables,8.150668981385325
X21.CMN.CMN_M_043.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_043.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::vegetables,7.171051593222187
X21.CMN.CMN_M_032.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_032.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::grew,5.664454644223204
X21.CMN.CMN_M_032.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_032.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::grew,6.076651045205037
X21.CMN.CMN_M_032.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_032.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::grew,9.559054961975125
X21.CMN.CMN_M_032.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_032.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::grew,5.620010823892859
X21.CMN.CMN_M_032.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_032.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::grew,20.96942162381186
X21.CMN.CMN_M_032.HT1_S015.Wlots::lots,X21.CMN.CMN_M_032.HT1_S015.Wlots::lots,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::lots,7.995034571356247
X21.CMN.CMN_M_032.HT1_S015.Wlots::lots,X21.CMN.CMN_M_032.HT1_S015.Wlots::lots,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::lots,10.48676897277657
X21.CMN.CMN_M_032.HT1_S015.Wlots::lots,X21.CMN.CMN_M_032.HT1_S015.Wlots::lots,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::lots,8.672465811106504
X21.CMN.CMN_M_032.HT1_S015.Wlots::lots,X21.CMN.CMN_M_032.HT1_S015.Wlots::lots,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::lots,12.358746638013287
X21.CMN.CMN_M_032.HT1_S015.Wlots::lots,X21.CMN.CMN_M_032.HT1_S015.Wlots::lots,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::lots,9.229465608098463
X21.CMN.CMN_M_032.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_032.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::vegetables,11.403420550668589
X21.CMN.CMN_M_032.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_032.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::vegetables,10.630471367077599
X21.CMN.CMN_M_032.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_032.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::vegetables,9.102875665737685
X21.CMN.CMN_M_032.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_032.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::vegetables,11.188116929257069
X21.CMN.CMN_M_032.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_032.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::vegetables,10.76211594382969
X21.CMN.CMN_M_035.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_035.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::grew,6.085020741058089
X21.CMN.CMN_M_035.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_035.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::grew,15.058901094003808
X21.CMN.CMN_M_035.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_035.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::grew,7.444695518486477
X21.CMN.CMN_M_035.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_035.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::grew,10.792369534310167
X21.CMN.CMN_M_035.HT1_S015.Wgrew::grew,X21.CMN.CMN_M_035.HT1_S015.Wgrew::grew,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::grew,17.926920553234687
X21.CMN.CMN_M_035.HT1_S015.Wlots::lots,X21.CMN.CMN_M_035.HT1_S015.Wlots::lots,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::lots,7.516027323326775
X21.CMN.CMN_M_035.HT1_S015.Wlots::lots,X21.CMN.CMN_M_035.HT1_S015.Wlots::lots,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::lots,11.894569043015277
X21.CMN.CMN_M_035.HT1_S015.Wlots::lots,X21.CMN.CMN_M_035.HT1_S015.Wlots::lots,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::lots,8.952449497891013
X21.CMN.CMN_M_035.HT1_S015.Wlots::lots,X21.CMN.CMN_M_035.HT1_S015.Wlots::lots,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::lots,12.949026555894694
X21.CMN.CMN_M_035.HT1_S015.Wlots::lots,X21.CMN.CMN_M_035.HT1_S015.Wlots::lots,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::lots,8.15302006297366
X21.CMN.CMN_M_035.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_035.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S015::vegetables,7.906167296996881
X21.CMN.CMN_M_035.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_035.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S015::vegetables,3.955814215807544
X21.CMN.CMN_M_035.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_035.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S015::vegetables,5.1685871411719395
X21.CMN.CMN_M_035.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_035.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S015::vegetables,6.121401272075448
X21.CMN.CMN_M_035.HT1_S015.Wvegetables::vegetables,X21.CMN.CMN_M_035.HT1_S015.Wvegetables::vegetables,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S015::vegetables,5.778201949626562
X21.CMN.CMN_M_037.HT1_S016.Wargues::argues,X21.CMN.CMN_M_037.HT1_S016.Wargues::argues,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S016::argues,4.13011041951045
X21.CMN.CMN_M_037.HT1_S016.Wargues::argues,X21.CMN.CMN_M_037.HT1_S016.Wargues::argues,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S016::argues,3.7169389090625433
X21.CMN.CMN_M_037.HT1_S016.Wargues::argues,X21.CMN.CMN_M_037.HT1_S016.Wargues::argues,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S016::argues,3.9772061353391064
X21.CMN.CMN_M_037.HT1_S016.Wargues::argues,X21.CMN.CMN_M_037.HT1_S016.Wargues::argues,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S016::argues,3.494394131323133
X21.CMN.CMN_M_037.HT1_S016.Wargues::argues,X21.CMN.CMN_M_037.HT1_S016.Wargues::argues,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S016::argues,3.863491220115922
X21.CMN.CMN_M_037.HT1_S016.Wsister::sister,X21.CMN.CMN_M_037.HT1_S016.Wsister::sister,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S016::sister,8.483784228620916
X21.CMN.CMN_M_037.HT1_S016.Wsister::sister,X21.CMN.CMN_M_037.HT1_S016.Wsister::sister,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S016::sister,3.3300245874477175
X21.CMN.CMN_M_037.HT1_S016.Wsister::sister,X21.CMN.CMN_M_037.HT1_S016.Wsister::sister,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S016::sister,4.334449755077375
X21.CMN.CMN_M_037.HT1_S016.Wsister::sister,X21.CMN.CMN_M_037.HT1_S016.Wsister::sister,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S016::sister,3.396455528221496
X21.CMN.CMN_M_037.HT1_S016.Wsister::sister,X21.CMN.CMN_M_037.HT1_S016.Wsister::sister,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S016::sister,4.016945468658931
X21.CMN.CMN_M_043.HT1_S016.Wargues::argues,X21.CMN.CMN_M_043.HT1_S016.Wargues::argues,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S016::argues,8.31502583610265
X21.CMN.CMN_M_043.HT1_S016.Wargues::argues,X21.CMN.CMN_M_043.HT1_S016.Wargues::argues,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S016::argues,8.921752138310863
X21.CMN.CMN_M_043.HT1_S016.Wargues::argues,X21.CMN.CMN_M_043.HT1_S016.Wargues::argues,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S016::argues,9.545892596774438
X21.CMN.CMN_M_043.HT1_S016.Wargues::argues,X21.CMN.CMN_M_043.HT1_S016.Wargues::argues,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S016::argues,8.153204918922741
X21.CMN.CMN_M_043.HT1_S016.Wargues::argues,X21.CMN.CMN_M_043.HT1_S016.Wargues::argues,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S016::argues,9.635702558226463
X21.CMN.CMN_M_043.HT1_S016.Wsister::sister,X21.CMN.CMN_M_043.HT1_S016.Wsister::sister,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S016::sister,10.723290876896339
X21.CMN.CMN_M_043.HT1_S016.Wsister::sister,X21.CMN.CMN_M_043.HT1_S016.Wsister::sister,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S016::sister,4.32150696187095
X21.CMN.CMN_M_043.HT1_S016.Wsister::sister,X21.CMN.CMN_M_043.HT1_S016.Wsister::sister,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S016::sister,4.962016607678253
X21.CMN.CMN_M_043.HT1_S016.Wsister::sister,X21.CMN.CMN_M_043.HT1_S016.Wsister::sister,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S016::sister,5.660373390437321
X21.CMN.CMN_M_043.HT1_S016.Wsister::sister,X21.CMN.CMN_M_043.HT1_S016.Wsister::sister,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S016::sister,4.811019236273255
X21.CMN.CMN_M_035.HT1_S016.Wargues::argues,X21.CMN.CMN_M_035.HT1_S016.Wargues::argues,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S016::argues,15.326548568370052
X21.CMN.CMN_M_035.HT1_S016.Wargues::argues,X21.CMN.CMN_M_035.HT1_S016.Wargues::argues,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S016::argues,15.12642356262894
X21.CMN.CMN_M_035.HT1_S016.Wargues::argues,X21.CMN.CMN_M_035.HT1_S016.Wargues::argues,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S016::argues,17.361316983621663
X21.CMN.CMN_M_035.HT1_S016.Wargues::argues,X21.CMN.CMN_M_035.HT1_S016.Wargues::argues,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S016::argues,16.085673684553303
X21.CMN.CMN_M_035.HT1_S016.Wargues::argues,X21.CMN.CMN_M_035.HT1_S016.Wargues::argues,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S016::argues,15.262172170813091
X21.CMN.CMN_M_035.HT1_S016.Wsister::sister,X21.CMN.CMN_M_035.HT1_S016.Wsister::sister,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S016::sister,8.21842513218908
X21.CMN.CMN_M_035.HT1_S016.Wsister::sister,X21.CMN.CMN_M_035.HT1_S016.Wsister::sister,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S016::sister,3.8169741224794196
X21.CMN.CMN_M_035.HT1_S016.Wsister::sister,X21.CMN.CMN_M_035.HT1_S016.Wsister::sister,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S016::sister,3.3196794201225686
X21.CMN.CMN_M_035.HT1_S016.Wsister::sister,X21.CMN.CMN_M_035.HT1_S016.Wsister::sister,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S016::sister,3.7216756415306347
X21.CMN.CMN_M_035.HT1_S016.Wsister::sister,X21.CMN.CMN_M_035.HT1_S016.Wsister::sister,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S016::sister,3.0960974958797935
X21.CMN.CMN_M_032.HT1_S016.Wargues::argues,X21.CMN.CMN_M_032.HT1_S016.Wargues::argues,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S016::argues,20.35949774777848
X21.CMN.CMN_M_032.HT1_S016.Wargues::argues,X21.CMN.CMN_M_032.HT1_S016.Wargues::argues,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S016::argues,19.863776302357188
X21.CMN.CMN_M_032.HT1_S016.Wargues::argues,X21.CMN.CMN_M_032.HT1_S016.Wargues::argues,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S016::argues,18.698148682702524
X21.CMN.CMN_M_032.HT1_S016.Wargues::argues,X21.CMN.CMN_M_032.HT1_S016.Wargues::argues,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S016::argues,18.279750024867937
X21.CMN.CMN_M_032.HT1_S016.Wargues::argues,X21.CMN.CMN_M_032.HT1_S016.Wargues::argues,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S016::argues,20.4295425874678
X21.CMN.CMN_M_032.HT1_S016.Wsister::sister,X21.CMN.CMN_M_032.HT1_S016.Wsister::sister,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S016::sister,9.91870756678513
X21.CMN.CMN_M_032.HT1_S016.Wsister::sister,X21.CMN.CMN_M_032.HT1_S016.Wsister::sister,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S016::sister,5.013728084353142
X21.CMN.CMN_M_032.HT1_S016.Wsister::sister,X21.CMN.CMN_M_032.HT1_S016.Wsister::sister,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S016::sister,4.499273172516623
X21.CMN.CMN_M_032.HT1_S016.Wsister::sister,X21.CMN.CMN_M_032.HT1_S016.Wsister::sister,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S016::sister,4.830892288440533
X21.CMN.CMN_M_032.HT1_S016.Wsister::sister,X21.CMN.CMN_M_032.HT1_S016.Wsister::sister,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S016::sister,5.730993798846042
X21.CMN.CMN_M_032.HT1_S013.Wfamily::family,X21.CMN.CMN_M_032.HT1_S013.Wfamily::family,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S013::family,3.535801847999536
X21.CMN.CMN_M_032.HT1_S013.Wfamily::family,X21.CMN.CMN_M_032.HT1_S013.Wfamily::family,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S013::family,4.206119171455683
X21.CMN.CMN_M_032.HT1_S013.Wfamily::family,X21.CMN.CMN_M_032.HT1_S013.Wfamily::family,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S013::family,7.011067192847493
X21.CMN.CMN_M_032.HT1_S013.Wfamily::family,X21.CMN.CMN_M_032.HT1_S013.Wfamily::family,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S013::family,2.671439296946214
X21.CMN.CMN_M_032.HT1_S013.Wfamily::family,X21.CMN.CMN_M_032.HT1_S013.Wfamily::family,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S013::family,3.5221613746840252
X21.CMN.CMN_M_032.HT1_S013.Wlikes::likes,X21.CMN.CMN_M_032.HT1_S013.Wlikes::likes,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S013::likes,4.790828910988851
X21.CMN.CMN_M_032.HT1_S013.Wlikes::likes,X21.CMN.CMN_M_032.HT1_S013.Wlikes::likes,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S013::likes,5.51785723610907
X21.CMN.CMN_M_032.HT1_S013.Wlikes::likes,X21.CMN.CMN_M_032.HT1_S013.Wlikes::likes,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S013::likes,7.022828996258052
X21.CMN.CMN_M_032.HT1_S013.Wlikes::likes,X21.CMN.CMN_M_032.HT1_S013.Wlikes::likes,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S013::likes,4.634864385026359
X21.CMN.CMN_M_032.HT1_S013.Wlikes::likes,X21.CMN.CMN_M_032.HT1_S013.Wlikes::likes,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S013::likes,3.866925612772155
X21.CMN.CMN_M_032.HT1_S013.Wfish::fish,X21.CMN.CMN_M_032.HT1_S013.Wfish::fish,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S013::fish,3.2281244939285494
X21.CMN.CMN_M_032.HT1_S013.Wfish::fish,X21.CMN.CMN_M_032.HT1_S013.Wfish::fish,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S013::fish,4.459794778206925
X21.CMN.CMN_M_032.HT1_S013.Wfish::fish,X21.CMN.CMN_M_032.HT1_S013.Wfish::fish,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S013::fish,2.265860512177195
X21.CMN.CMN_M_032.HT1_S013.Wfish::fish,X21.CMN.CMN_M_032.HT1_S013.Wfish::fish,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S013::fish,1.75630908979985
X21.CMN.CMN_M_032.HT1_S013.Wfish::fish,X21.CMN.CMN_M_032.HT1_S013.Wfish::fish,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S013::fish,4.219613418335898
X21.CMN.CMN_M_037.HT1_S013.Wfamily::family,X21.CMN.CMN_M_037.HT1_S013.Wfamily::family,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S013::family,4.762335521481268
X21.CMN.CMN_M_037.HT1_S013.Wfamily::family,X21.CMN.CMN_M_037.HT1_S013.Wfamily::family,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S013::family,6.876999017806
X21.CMN.CMN_M_037.HT1_S013.Wfamily::family,X21.CMN.CMN_M_037.HT1_S013.Wfamily::family,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S013::family,2.977988892622201
X21.CMN.CMN_M_037.HT1_S013.Wfamily::family,X21.CMN.CMN_M_037.HT1_S013.Wfamily::family,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S013::family,5.140268705998431
X21.CMN.CMN_M_037.HT1_S013.Wfamily::family,X21.CMN.CMN_M_037.HT1_S013.Wfamily::family,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S013::family,4.338595909096586
X21.CMN.CMN_M_037.HT1_S013.Wlikes::likes,X21.CMN.CMN_M_037.HT1_S013.Wlikes::likes,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S013::likes,3.550387195556867
X21.CMN.CMN_M_037.HT1_S013.Wlikes::likes,X21.CMN.CMN_M_037.HT1_S013.Wlikes::likes,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S013::likes,4.222752350712403
X21.CMN.CMN_M_037.HT1_S013.Wlikes::likes,X21.CMN.CMN_M_037.HT1_S013.Wlikes::likes,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S013::likes,5.884009287613432
X21.CMN.CMN_M_037.HT1_S013.Wlikes::likes,X21.CMN.CMN_M_037.HT1_S013.Wlikes::likes,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S013::likes,2.5831594770176842
X21.CMN.CMN_M_037.HT1_S013.Wlikes::likes,X21.CMN.CMN_M_037.HT1_S013.Wlikes::likes,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S013::likes,7.619595499847037
X21.CMN.CMN_M_037.HT1_S013.Wfish::fish,X21.CMN.CMN_M_037.HT1_S013.Wfish::fish,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S013::fish,12.097925577344144
X21.CMN.CMN_M_037.HT1_S013.Wfish::fish,X21.CMN.CMN_M_037.HT1_S013.Wfish::fish,X21.ENG.ENG_M_066,X21.ENG.ENG_M_066.HT1_S013::fish,13.237925237322168
X21.CMN.CMN_M_037.HT1_S013.Wfish::fish,X21.CMN.CMN_M_037.HT1_S013.Wfish::fish,X21.ENG.ENG_M_070,X21.ENG.ENG_M_070.HT1_S013::fish,11.88275296628832
X21.CMN.CMN_M_037.HT1_S013.Wfish::fish,X21.CMN.CMN_M_037.HT1_S013.Wfish::fish,X21.ENG.ENG_M_131,X21.ENG.ENG_M_131.HT1_S013::fish,12.601903274841307
X21.CMN.CMN_M_037.HT1_S013.Wfish::fish,X21.CMN.CMN_M_037.HT1_S013.Wfish::fish,X21.ENG.ENG_M_133,X21.ENG.ENG_M_133.HT1_S013::fish,12.092764185671848
X21.CMN.CMN_M_035.HT1_S013.Wfamily::family,X21.CMN.CMN_M_035.HT1_S013.Wfamily::family,X21.ENG.ENG_M_055,X21.ENG.ENG_M_055.HT1_S013::family,6.141276356010002
