dataset_id,participant_id,presentation_index,segment_id,source_filename,source_condition,source_list,source_trial,order_status
B23,B23.5d016916c12fb900015320ea,46,B23-FAR-HT1-utt046,ALL_046_F_FAR_ENG_HT1_THE CHILDREN WAVED AT THE TRAIN.wav,noSPA,noSPA,46,available
B23,B23.5d016916c12fb900015320ea,47,B23-SPA-HT1-utt044,ALL_136_M_SPA_ENG_HT1_THE TABLE HAS THREE LEGS.wav,noSPA,noSPA,47,available
B23,B23.5d016916c12fb900015320ea,48,B23-FAR-HT1-utt102,ALL_046_F_FAR_ENG_HT1_THE BOY IS RUNNING AWAY.wav,noSPA,noSPA,48,available
B23,B23.5d016916c12fb900015320ea,49,B23-TUR-HT1-utt078,ALL_090_F_TUR_ENG_HT1_MILK COMES IN A CARTON.wav,noSPA,noSPA,49,available
B23,B23.5d016916c12fb900015320ea,50,B23-TUR-HT1-utt014,ALL_090_F_TUR_ENG_HT1_THE FIRE WAS VERY HOT.wav,noSPA,noSPA,50,available
B23,B23.5d016916c12fb900015320ea,51,B23-TUR-HT1-utt064,ALL_090_F_TUR_ENG_HT1_THE FAMILY BOUGHT A HOUSE.wav,noSPA,noSPA,51,available
B23,B23.5d016916c12fb900015320ea,52,B23-BRP-HT1-utt028,ALL_006_M_PBR_ENG_HT1_THE BANANAS ARE TOO RIPE.wav,noSPA,noSPA,52,available
B23,B23.5d016916c12fb900015320ea,53,B23-FAR-HT2-utt100,ALL_046_F_FAR_ENG_HT2_THERE WAS A BAD TRAIN WRECK.wav,noSPA,noSPA,53,available
B23,B23.5d016916c12fb900015320ea,54,B23-FAR-HT1-utt104,ALL_046_F_FAR_ENG_HT1_A TOWEL IS NEAR THE SINK.wav,noSPA,noSPA,54,available
B23,B23.5d016916c12fb900015320ea,55,B23-TUR-HT1-utt074,ALL_090_F_TUR_ENG_HT1_THE CHILDREN ARE WALKING HOME.wav,noSPA,noSPA,55,available
B23,B23.5d016916c12fb900015320ea,56,B23-TUR-HT1-utt072,ALL_090_F_TUR_ENG_HT1_THE FOOD IS EXPENSIVE.wav,noSPA,noSPA,56,available
B23,B23.5d016916c12fb900015320ea,57,B23-FAR-HT2-utt050,ALL_046_F_FAR_ENG_HT2_THE KITCHEN CLOCK WAS WRONG.wav,noSPA,noSPA,57,available
B23,B23.5d016916c12fb900015320ea,58,B23-BRP-HT2-utt120,ALL_006_M_PBR_ENG_HT2_HE CLIMBED UP THE LADDER.wav,noSPA,noSPA,58,available
B23,B23.5d016916c12fb900015320ea,59,B23-FAR-HT1-utt026,ALL_046_F_FAR_ENG_HT1_THE FAMILY LIKES FISH.wav,noSPA,noSPA,59,available
B23,B23.5d016916c12fb900015320ea,60,B23-TUR-HT1-utt012,ALL_090_F_TUR_ENG_HT1_SOMEBODY STOLE THE MONEY.wav,noSPA,noSPA,60,available
B23,B23.5d01b9d4c9281200151c7c6b,1,B23-SPA-HT1-utt082,ALL_136_M_SPA_ENG_HT1_THE HOUSE HAD NINE BEDROOMS.wav,noTUR,noTUR,1,available
B23,B23.5d01b9d4c9281200151c7c6b,2,B23-BRP-HT2-utt120,ALL_006_M_PBR_ENG_HT2_HE CLIMBED UP THE LADDER.wav,noTUR,noTUR,2,available
B23,B23.5d01b9d4c9281200151c7c6b,3,B23-FAR-HT1-utt092,ALL_046_F_FAR_ENG_HT1_THE CHILD DRANK SOME FRESH MILK.wav,noTUR,noTUR,3,available
B23,B23.5d01b9d4c9281200151c7c6b,4,B23-SPA-HT1-utt028,ALL_136_M_SPA_ENG_HT1_THE BANANAS ARE TOO RIPE.wav,noTUR,noTUR,4,available
B23,B23.5d01b9d4c9281200151c7c6b,5,B23-BRP-HT2-utt088,ALL_006_M_PBR_ENG_HT2_SUGAR IS VERY SWEET.wav,noTUR,noTUR,5,available
B23,B23.5d01b9d4c9281200151c7c6b,6,B23-FAR-HT1-utt088,ALL_046_F_FAR_ENG_HT1_RAIN IS GOOD FOR TREES.wav,noTUR,noTUR,6,available
B23,B23.5d01b9d4c9281200151c7c6b,7,B23-BRP-HT2-utt106,ALL_006_M_PBR_ENG_HT2_THE APPLE PIE IS GOOD.wav,noTUR,noTUR,7,available
B23,B23.5d01b9d4c9281200151c7c6b,8,B23-BRP-HT2-utt022,ALL_006_M_PBR_ENG_HT2_THE BOY DID A HANDSTAND.wav,noTUR,noTUR,8,available
B23,B23.5d01b9d4c9281200151c7c6b,9,B23-SPA-HT1-utt060,ALL_136_M_SPA_ENG_HT1_THE ROAD GOES UP A HILL.wav,noTUR,noTUR,9,available
B23,B23.5d01b9d4c9281200151c7c6b,10,B23-SPA-HT1-utt050,ALL_136_M_SPA_ENG_HT1_THE GIRL IS FIXING HER DRESS.wav,noTUR,noTUR,10,available
B23,B23.5d01b9d4c9281200151c7c6b,11,B23-SPA-HT1-utt014,ALL_136_M_SPA_ENG_HT1_THE FIRE WAS VERY HOT.wav,noTUR,noTUR,11,available
B23,B23.5d01b9d4c9281200151c7c6b,12,B23-BRP-HT2-utt052,ALL_006_M_PBR_ENG_HT2_THE CHILDREN HELPED THEIR TEACHER.wav,noTUR,noTUR,12,available
B23,B23.5d01b9d4c9281200151c7c6b,13,B23-FAR-HT1-utt078,ALL_046_F_FAR_ENG_HT1_MILK COMES IN A CARTON.wav,noTUR,noTUR,13,available
B23,B23.5d01b9d4c9281200151c7c6b,14,B23-FAR-HT2-utt050,ALL_046_F_FAR_ENG_HT2_THE KITCHEN CLOCK WAS WRONG.wav,noTUR,noTUR,14,available
B23,B23.5d01b9d4c9281200151c7c6b,15,B23-BRP-HT2-utt086,ALL_006_M_PBR_ENG_HT2_THE BOY RAN AWAY FROM SCHOOL.wav,noTUR,noTUR,15,available
B23,B23.5d01b9d4c9281200151c7c6b,16,B23-FAR-HT1-utt058,ALL_046_F_FAR_ENG_HT1_FATHER FORGOT THE BREAD.wav,noTUR,noTUR,16,available
B23,B23.5d01b9d4c9281200151c7c6b,17,B23-FAR-HT1-utt048,ALL_046_F_FAR_ENG_HT1_HER COAT IS ON A CHAIR.wav,noTUR,noTUR,17,available
B23,B23.5d01b9d4c9281200151c7c6b,18,B23-FAR-HT2-utt036,ALL_046_F_FAR_ENG_HT2_THE TRUCK DROVE UP THE ROAD.wav,noTUR,noTUR,18,available
B23,B23.5d01b9d4c9281200151c7c6b,19,B23-SPA-HT1-utt026,ALL_136_M_SPA_ENG_HT1_THE FAMILY LIKES FISH.wav,noTUR,noTUR,19,available
B23,B23.5d01b9d4c9281200151c7c6b,20,B23-SPA-HT1-utt090,ALL_136_M_SPA_ENG_HT1_THEY SAT ON A WOODEN BENCH.wav,noTUR,noTUR,20,available
B23,B23.5d01b9d4c9281200151c7c6b,21,B23-SPA-HT1-utt114,ALL_136_M_SPA_ENG_HT1_SHE TOOK OFF HER FUR COAT.wav,noTUR,noTUR,21,available
B23,B23.5d01b9d4c9281200151c7c6b,22,B23-BRP-HT2-utt068,ALL_006_M_PBR_ENG_HT2_THE MILKMAN DRIVES A SMALL TRUCK.wav,noTUR,noTUR,22,available
B23,B23.5d01b9d4c9281200151c7c6b,23,B23-FAR-HT2-utt090,ALL_046_F_FAR_ENG_HT2_THE TWO CHILDREN ARE LAUGHING.wav,noTUR,noTUR,23,available
B23,B23.5d01b9d4c9281200151c7c6b,24,B23-FAR-HT2-utt078,ALL_046_F_FAR_ENG_HT2_THEY WANTED SOME POTATOES.wav,noTUR,noTUR,24,available
B23,B23.5d01b9d4c9281200151c7c6b,25,B23-FAR-HT2-utt062,ALL_046_F_FAR_ENG_HT2_THEY'RE RUNNING PAST THE HOUSE.wav,noTUR,noTUR,25,available
B23,B23.5d01b9d4c9281200151c7c6b,26,B23-FAR-HT1-utt106,ALL_046_F_FAR_ENG_HT1_FLOWERS CAN GROW IN THE POT.wav,noTUR,noTUR,26,available
B23,B23.5d01b9d4c9281200151c7c6b,27,B23-BRP-HT2-utt054,ALL_006_M_PBR_ENG_HT2_THEY CARRIED SOME SHOPPING BAGS.wav,noTUR,noTUR,27,available
B23,B23.5d01b9d4c9281200151c7c6b,28,B23-SPA-HT1-utt074,ALL_136_M_SPA_ENG_HT1_THE CHILDREN ARE WALKING HOME.wav,noTUR,noTUR,28,available
B23,B23.5d01b9d4c9281200151c7c6b,29,B23-BRP-HT2-utt016,ALL_006_M_PBR_ENG_HT2_THE NEW ROAD IS ON THE MAP.wav,noTUR,noTUR,29,available
B23,B23.5d01b9d4c9281200151c7c6b,30,B23-BRP-HT1-utt030,ALL_006_M_PBR_ENG_HT1_HE GREW LOTS OF VEGETABLES.wav,noTUR,noTUR,30,available
B23,B23.5d01b9d4c9281200151c7c6b,31,B23-BRP-HT2-utt028,ALL_006_M_PBR_ENG_HT2_THEY WAITED FOR AN HOUR.wav,noTUR,noTUR,31,available
B23,B23.5d01b9d4c9281200151c7c6b,32,B23-SPA-HT2-utt014,ALL_136_M_SPA_ENG_HT2_THE BROOM WAS IN THE CORNER.wav,noTUR,noTUR,32,available
B23,B23.5d01b9d4c9281200151c7c6b,33,B23-BRP-HT2-utt012,ALL_006_M_PBR_ENG_HT2_THE MILK WAS BY THE FRONT DOOR.wav,noTUR,noTUR,33,available
B23,B23.5d01b9d4c9281200151c7c6b,34,B23-SPA-HT1-utt046,ALL_136_M_SPA_ENG_HT1_THE CHILDREN WAVED AT THE TRAIN.wav,noTUR,noTUR,34,available
B23,B23.5d01b9d4c9281200151c7c6b,35,B23-FAR-HT2-utt104,ALL_046_F_FAR_ENG_HT2_THE TEAPOT IS VERY HOT.wav,noTUR,noTUR,35,available
B23,B23.5d01b9d4c9281200151c7c6b,36,B23-SPA-HT1-utt032,ALL_136_M_SPA_ENG_HT1_SHE ARGUES WITH HER SISTER.wav,noTUR,noTUR,36,available
B23,B23.5d01b9d4c9281200151c7c6b,37,B23-SPA-HT1-utt012,ALL_136_M_SPA_ENG_HT1_SOMEBODY STOLE THE MONEY.wav,noTUR,noTUR,37,available
B23,B23.5d01b9d4c9281200151c7c6b,38,B23-SPA-HT1-utt102,ALL_136_M_SPA_ENG_HT1_THE BOY IS RUNNING AWAY.wav,noTUR,noTUR,38,available
B23,B23.5d01b9d4c9281200151c7c6b,39,B23-FAR-HT2-utt070,ALL_046_F_FAR_ENG_HT2_THE BUS LEAVES BEFORE THE TRAIN.wav,noTUR,noTUR,39,available
B23,B23.5d01b9d4c9281200151c7c6b,40,B23-SPA-HT1-utt064,ALL_136_M_SPA_ENG_HT1_THE FAMILY BOUGHT A HOUSE.wav,noTUR,noTUR,40,available
B23,B23.5d01b9d4c9281200151c7c6b,41,B23-FAR-HT2-utt026,ALL_046_F_FAR_ENG_HT2_THE YOUNG PEOPLE ARE DANCING.wav,noTUR,noTUR,41,available
B23,B23.5d01b9d4c9281200151c7c6b,42,B23-FAR-HT2-utt076,ALL_046_F_FAR_ENG_HT2_THEY ARE COMING FOR DINNER.wav,noTUR,noTUR,42,available
B23,B23.5d01b9d4c9281200151c7c6b,43,B23-FAR-HT1-utt108,ALL_046_F_FAR_ENG_HT1_HE'S SKATING WITH HIS FRIEND.wav,noTUR,noTUR,43,available
B23,B23.5d01b9d4c9281200151c7c6b,44,B23-SPA-HT1-utt068,ALL_136_M_SPA_ENG_HT1_SHE CUT THE STEAK WITH HER KNIFE.wav,noTUR,noTUR,44,available
B23,B23.5d01b9d4c9281200151c7c6b,45,B23-SPA-HT1-utt084,ALL_136_M_SPA_ENG_HT1_THEY'RE SHOPPING FOR SCHOOL CLOTHES.wav,noTUR,noTUR,45,available
B23,B23.5d01b9d4c9281200151c7c6b,46,B23-FAR-HT2-utt100,ALL_046_F_FAR_ENG_HT2_THERE WAS A BAD TRAIN WRECK.wav,noTUR,noTUR,46,available
B23,B23.5d01b9d4c9281200151c7c6b,47,B23-BRP-HT2-utt092,ALL_006_M_PBR_ENG_HT2_THE FIRE TRUCK IS COMING.wav,noTUR,noTUR,47,available
B23,B23.5d01b9d4c9281200151c7c6b,48,B23-BRP-HT2-utt108,ALL_006_M_PBR_ENG_HT2_THE JELLY JAR WAS FULL.wav,noTUR,noTUR,48,available
B23,B23.5d01b9d4c9281200151c7c6b,49,B23-FAR-HT1-utt104,ALL_046_F_FAR_ENG_HT1_A TOWEL IS NEAR THE SINK.wav,noTUR,noTUR,49,available
B23,B23.5d01b9d4c9281200151c7c6b,50,B23-BRP-HT2-utt018,ALL_006_M_PBR_ENG_HT2_SHE LOST HER CREDIT CARD.wav,noTUR,noTUR,50,available
B23,B23.5d01b9d4c9281200151c7c6b,51,B23-SPA-HT1-utt044,ALL_136_M_SPA_ENG_HT1_THE TABLE HAS THREE LEGS.wav,noTUR,noTUR,51,available
B23,B23.5d01b9d4c9281200151c7c6b,52,B23-SPA-HT1-utt072,ALL_136_M_SPA_ENG_HT1_THE FOOD IS EXPENSIVE.wav,noTUR,noTUR,52,available
B23,B23.5d01b9d4c9281200151c7c6b,53,B23-SPA-HT1-utt004,ALL_136_M_SPA_ENG_HT1_THE WIFE HELPED HER HUSBAND.wav,noTUR,noTUR,53,available
B23,B23.5d01b9d4c9281200151c7c6b,54,B23-BRP-HT2-utt024,ALL_006_M_PBR_ENG_HT2_THEY TOOK SOME FOOD OUTSIDE.wav,noTUR,noTUR,54,available
B23,B23.5d01b9d4c9281200151c7c6b,55,B23-FAR-HT2-utt114,ALL_046_F_FAR_ENG_HT2_THE COW IS MILKED EVERY DAY.wav,noTUR,noTUR,55,available
B23,B23.5d01b9d4c9281200151c7c6b,56,B23-BRP-HT2-utt116,ALL_006_M_PBR_ENG_HT2_THEY CALLED AN AMBULANCE.wav,noTUR,noTUR,56,available
B23,B23.5d01b9d4c9281200151c7c6b,57,B23-BRP-HT1-utt036,ALL_006_M_PBR_ENG_HT1_HE HUNG UP HIS RAINCOAT.wav,noTUR,noTUR,57,available
B23,B23.5d01b9d4c9281200151c7c6b,58,B23-BRP-HT2-utt056,ALL_006_M_PBR_ENG_HT2_SOMEONE IS CROSSING THE ROAD.wav,noTUR,noTUR,58,available
B23,B23.5d01b9d4c9281200151c7c6b,59,B23-BRP-HT2-utt082,ALL_006_M_PBR_ENG_HT2_SCHOOL GOT OUT EARLY TODAY.wav,noTUR,noTUR,59,available
B23,B23.5d01b9d4c9281200151c7c6b,60,B23-FAR-HT2-utt034,ALL_046_F_FAR_ENG_HT2_THE MILK IS IN A PITCHER.wav,noTUR,noTUR,60,available
B23,B23.5d204134abea8100173fa8a4,1,B23-TUR-HT2-utt036,ALL_090_F_TUR_ENG_HT2_THE TRUCK DROVE UP THE ROAD.wav,noFAR,noFAR,1,available
B23,B23.5d204134abea8100173fa8a4,2,B23-BRP-HT2-utt088,ALL_006_M_PBR_ENG_HT2_SUGAR IS VERY SWEET.wav,noFAR,noFAR,2,available
B23,B23.5d204134abea8100173fa8a4,3,B23-TUR-HT2-utt028,ALL_090_F_TUR_ENG_HT2_THEY WAITED FOR AN HOUR.wav,noFAR,noFAR,3,available
B23,B23.5d204134abea8100173fa8a4,4,B23-SPA-HT2-utt014,ALL_136_M_SPA_ENG_HT2_THE BROOM WAS IN THE CORNER.wav,noFAR,noFAR,4,available
B23,B23.5d204134abea8100173fa8a4,5,B23-TUR-HT2-utt090,ALL_090_F_TUR_ENG_HT2_THE TWO CHILDREN ARE LAUGHING.wav,noFAR,noFAR,5,available
B23,B23.5d204134abea8100173fa8a4,6,B23-SPA-HT1-utt072,ALL_136_M_SPA_ENG_HT1_THE FOOD IS EXPENSIVE.wav,noFAR,noFAR,6,available
B23,B23.5d204134abea8100173fa8a4,7,B23-TUR-HT1-utt068,ALL_090_F_TUR_ENG_HT1_SHE CUT THE STEAK WITH HER KNIFE.wav,noFAR,noFAR,7,available
B23,B23.5d204134abea8100173fa8a4,8,B23-SPA-HT1-utt050,ALL_136_M_SPA_ENG_HT1_THE GIRL IS FIXING HER DRESS.wav,noFAR,noFAR,8,available
B23,B23.5d204134abea8100173fa8a4,9,B23-TUR-HT1-utt088,ALL_090_F_TUR_ENG_HT1_RAIN IS GOOD FOR TREES.wav,noFAR,noFAR,9,available
B23,B23.5d204134abea8100173fa8a4,10,B23-SPA-HT1-utt060,ALL_136_M_SPA_ENG_HT1_THE ROAD GOES UP A HILL.wav,noFAR,noFAR,10,available
B23,B23.5d204134abea8100173fa8a4,11,B23-TUR-HT2-utt024,ALL_090_F_TUR_ENG_HT2_THEY TOOK SOME FOOD OUTSIDE.wav,noFAR,noFAR,11,available
B23,B23.5d204134abea8100173fa8a4,12,B23-SPA-HT2-utt100,ALL_136_M_SPA_ENG_HT2_THERE WAS A BAD TRAIN WRECK.wav,noFAR,noFAR,12,available
B23,B23.5d204134abea8100173fa8a4,13,B23-SPA-HT1-utt014,ALL_136_M_SPA_ENG_HT1_THE FIRE WAS VERY HOT.wav,noFAR,noFAR,13,available
B23,B23.5d204134abea8100173fa8a4,14,B23-SPA-HT1-utt092,ALL_136_M_SPA_ENG_HT1_THE CHILD DRANK SOME FRESH MILK.wav,noFAR,noFAR,14,available
B23,B23.5d204134abea8100173fa8a4,15,B23-SPA-HT1-utt012,ALL_136_M_SPA_ENG_HT1_SOMEBODY STOLE THE MONEY.wav,noFAR,noFAR,15,available
B23,B23.5d204134abea8100173fa8a4,16,B23-SPA-HT1-utt028,ALL_136_M_SPA_ENG_HT1_THE BANANAS ARE TOO RIPE.wav,noFAR,noFAR,16,available
B23,B23.5d204134abea8100173fa8a4,17,B23-TUR-HT2-utt104,ALL_090_F_TUR_ENG_HT2_THE TEAPOT IS VERY HOT.wav,noFAR,noFAR,17,available
B23,B23.5d204134abea8100173fa8a4,18,B23-TUR-HT2-utt054,ALL_090_F_TUR_ENG_HT2_THEY CARRIED SOME SHOPPING BAGS.wav,noFAR,noFAR,18,available
B23,B23.5d204134abea8100173fa8a4,19,B23-SPA-HT1-utt032,ALL_136_M_SPA_ENG_HT1_SHE ARGUES WITH HER SISTER.wav,noFAR,noFAR,19,available
B23,B23.5d204134abea8100173fa8a4,20,B23-BRP-HT2-utt070,ALL_006_M_PBR_ENG_HT2_THE BUS LEAVES BEFORE THE TRAIN.wav,noFAR,noFAR,20,available
B23,B23.5d204134abea8100173fa8a4,21,B23-SPA-HT1-utt082,ALL_136_M_SPA_ENG_HT1_THE HOUSE HAD NINE BEDROOMS.wav,noFAR,noFAR,21,available
B23,B23.5d204134abea8100173fa8a4,22,B23-BRP-HT2-utt086,ALL_006_M_PBR_ENG_HT2_THE BOY RAN AWAY FROM SCHOOL.wav,noFAR,noFAR,22,available
B23,B23.5d204134abea8100173fa8a4,23,B23-TUR-HT1-utt114,ALL_090_F_TUR_ENG_HT1_SHE TOOK OFF HER FUR COAT.wav,noFAR,noFAR,23,available
B23,B23.5d204134abea8100173fa8a4,24,B23-BRP-HT2-utt076,ALL_006_M_PBR_ENG_HT2_THEY ARE COMING FOR DINNER.wav,noFAR,noFAR,24,available
B23,B23.5d204134abea8100173fa8a4,25,B23-TUR-HT1-utt108,ALL_090_F_TUR_ENG_HT1_HE'S SKATING WITH HIS FRIEND.wav,noFAR,noFAR,25,available
B23,B23.5d204134abea8100173fa8a4,26,B23-BRP-HT2-utt068,ALL_006_M_PBR_ENG_HT2_THE MILKMAN DRIVES A SMALL TRUCK.wav,noFAR,noFAR,26,available
B23,B23.5d204134abea8100173fa8a4,27,B23-BRP-HT1-utt030,ALL_006_M_PBR_ENG_HT1_HE GREW LOTS OF VEGETABLES.wav,noFAR,noFAR,27,available
B23,B23.5d204134abea8100173fa8a4,28,B23-BRP-HT2-utt114,ALL_006_M_PBR_ENG_HT2_THE COW IS MILKED EVERY DAY.wav,noFAR,noFAR,28,available
B23,B23.5d204134abea8100173fa8a4,29,B23-BRP-HT2-utt016,ALL_006_M_PBR_ENG_HT2_THE NEW ROAD IS ON THE MAP.wav,noFAR,noFAR,29,available
B23,B23.5d204134abea8100173fa8a4,30,B23-TUR-HT1-utt104,ALL_090_F_TUR_ENG_HT1_A TOWEL IS NEAR THE SINK.wav,noFAR,noFAR,30,available
B23,B23.5d204134abea8100173fa8a4,31,B23-SPA-HT1-utt044,ALL_136_M_SPA_ENG_HT1_THE TABLE HAS THREE LEGS.wav,noFAR,noFAR,31,available
B23,B23.5d204134abea8100173fa8a4,32,B23-SPA-HT1-utt026,ALL_136_M_SPA_ENG_HT1_THE FAMILY LIKES FISH.wav,noFAR,noFAR,32,available
B23,B23.5d204134abea8100173fa8a4,33,B23-BRP-HT2-utt050,ALL_006_M_PBR_ENG_HT2_THE KITCHEN CLOCK WAS WRONG.wav,noFAR,noFAR,33,available
B23,B23.5d204134abea8100173fa8a4,34,B23-SPA-HT1-utt084,ALL_136_M_SPA_ENG_HT1_THEY'RE SHOPPING FOR SCHOOL CLOTHES.wav,noFAR,noFAR,34,available
B23,B23.5d204134abea8100173fa8a4,35,B23-SPA-HT1-utt090,ALL_136_M_SPA_ENG_HT1_THEY SAT ON A WOODEN BENCH.wav,noFAR,noFAR,35,available
B23,B23.5d204134abea8100173fa8a4,36,B23-BRP-HT2-utt018,ALL_006_M_PBR_ENG_HT2_SHE LOST HER CREDIT CARD.wav,noFAR,noFAR,36,available
B23,B23.5d204134abea8100173fa8a4,37,B23-SPA-HT1-utt102,ALL_136_M_SPA_ENG_HT1_THE BOY IS RUNNING AWAY.wav,noFAR,noFAR,37,available
B23,B23.5d204134abea8100173fa8a4,38,B23-BRP-HT2-utt012,ALL_006_M_PBR_ENG_HT2_THE MILK WAS BY THE FRONT DOOR.wav,noFAR,noFAR,38,available
B23,B23.5d204134abea8100173fa8a4,39,B23-BRP-HT2-utt082,ALL_006_M_PBR_ENG_HT2_SCHOOL GOT OUT EARLY TODAY.wav,noFAR,noFAR,39,available
B23,B23.5d204134abea8100173fa8a4,40,B23-BRP-HT1-utt036,ALL_006_M_PBR_ENG_HT1_HE HUNG UP HIS RAINCOAT.wav,noFAR,noFAR,40,available
B23,B23.5d204134abea8100173fa8a4,41,B23-TUR-HT2-utt092,ALL_090_F_TUR_ENG_HT2_THE FIRE TRUCK IS COMING.wav,noFAR,noFAR,41,available
B23,B23.5d204134abea8100173fa8a4,42,B23-SPA-HT1-utt048,ALL_136_M_SPA_ENG_HT1_HER COAT IS ON A CHAIR.wav,noFAR,noFAR,42,available
B23,B23.5d204134abea8100173fa8a4,43,B23-TUR-HT1-utt074,ALL_090_F_TUR_ENG_HT1_THE CHILDREN ARE WALKING HOME.wav,noFAR,noFAR,43,available
B23,B23.5d204134abea8100173fa8a4,44,B23-BRP-HT2-utt106,ALL_006_M_PBR_ENG_HT2_THE APPLE PIE IS GOOD.wav,noFAR,noFAR,44,available
B23,B23.5d204134abea8100173fa8a4,45,B23-SPA-HT1-utt004,ALL_136_M_SPA_ENG_HT1_THE WIFE HELPED HER HUSBAND.wav,noFAR,noFAR,45,available
B23,B23.5d204134abea8100173fa8a4,46,B23-BRP-HT2-utt052,ALL_006_M_PBR_ENG_HT2_THE CHILDREN HELPED THEIR TEACHER.wav,noFAR,noFAR,46,available
B23,B23.5d204134abea8100173fa8a4,47,B23-TUR-HT1-utt058,ALL_090_F_TUR_ENG_HT1_FATHER FORGOT THE BREAD.wav,noFAR,noFAR,47,available
B23,B23.5d204134abea8100173fa8a4,48,B23-TUR-HT1-utt078,ALL_090_F_TUR_ENG_HT1_MILK COMES IN A CARTON.wav,noFAR,noFAR,48,available
B23,B23.5d204134abea8100173fa8a4,49,B23-SPA-HT1-utt106,ALL_136_M_SPA_ENG_HT1_FLOWERS CAN GROW IN THE POT.wav,noFAR,noFAR,49,available
B23,B23.5d204134abea8100173fa8a4,50,B23-SPA-HT2-utt062,ALL_136_M_SPA_ENG_HT2_THEY'RE RUNNING PAST THE HOUSE.wav,noFAR,noFAR,50,available
B23,B23.5d204134abea8100173fa8a4,51,B23-BRP-HT2-utt026,ALL_006_M_PBR_ENG_HT2_THE YOUNG PEOPLE ARE DANCING.wav,noFAR,noFAR,51,available
B23,B23.5d204134abea8100173fa8a4,52,B23-SPA-HT1-utt046,ALL_136_M_SPA_ENG_HT1_THE CHILDREN WAVED AT THE TRAIN.wav,noFAR,noFAR,52,available
B23,B23.5d204134abea8100173fa8a4,53,B23-TUR-HT1-utt064,ALL_090_F_TUR_ENG_HT1_THE FAMILY BOUGHT A HOUSE.wav,noFAR,noFAR,53,available
B23,B23.5d204134abea8100173fa8a4,54,B23-TUR-HT2-utt078,ALL_090_F_TUR_ENG_HT2_THEY WANTED SOME POTATOES.wav,noFAR,noFAR,54,available
B23,B23.5d204134abea8100173fa8a4,55,B23-TUR-HT2-utt056,ALL_090_F_TUR_ENG_HT2_SOMEONE IS CROSSING THE ROAD.wav,noFAR,noFAR,55,available
B23,B23.5d204134abea8100173fa8a4,56,B23-BRP-HT2-utt116,ALL_006_M_PBR_ENG_HT2_THEY CALLED AN AMBULANCE.wav,noFAR,noFAR,56,available
B23,B23.5d204134abea8100173fa8a4,57,B23-BRP-HT2-utt022,ALL_006_M_PBR_ENG_HT2_THE BOY DID A HANDSTAND.wav,noFAR,noFAR,57,available
B23,B23.5d204134abea8100173fa8a4,58,B23-TUR-HT2-utt034,ALL_090_F_TUR_ENG_HT2_THE MILK IS IN A PITCHER.wav,noFAR,noFAR,58,available
B23,B23.5d204134abea8100173fa8a4,59,B23-BRP-HT2-utt120,ALL_006_M_PBR_ENG_HT2_HE CLIMBED UP THE LADDER.wav,noFAR,noFAR,59,available
B23,B23.5d204134abea8100173fa8a4,60,B23-BRP-HT2-utt108,ALL_006_M_PBR_ENG_HT2_THE JELLY JAR WAS FULL.wav,noFAR,noFAR,60,available
B23,B23.5d268981c22768000166c7c7,1,B23-BRP-HT2-utt114,ALL_006_M_PBR_ENG_HT2_THE COW IS MILKED EVERY DAY.wav,BRP,BRP,1,available
B23,B23.5d268981c22768000166c7c7,2,B23-BRP-HT1-utt058,ALL_006_M_PBR_ENG_HT1_FATHER FORGOT THE BREAD.wav,BRP,BRP,2,available
B23,B23.5d268981c22768000166c7c7,3,B23-BRP-HT1-utt082,ALL_006_M_PBR_ENG_HT1_THE HOUSE HAD NINE BEDROOMS.wav,BRP,BRP,3,available
B23,B23.5d268981c22768000166c7c7,4,B23-BRP-HT2-utt120,ALL_006_M_PBR_ENG_HT2_HE CLIMBED UP THE LADDER.wav,BRP,BRP,4,available
B23,B23.5d268981c22768000166c7c7,5,B23-BRP-HT2-utt116,ALL_006_M_PBR_ENG_HT2_THEY CALLED AN AMBULANCE.wav,BRP,BRP,5,available
B23,B23.5d268981c22768000166c7c7,6,B23-BRP-HT2-utt068,ALL_006_M_PBR_ENG_HT2_THE MILKMAN DRIVES A SMALL TRUCK.wav,BRP,BRP,6,available
B23,B23.5d268981c22768000166c7c7,7,B23-BRP-HT1-utt014,ALL_006_M_PBR_ENG_HT1_THE FIRE WAS VERY HOT.wav,BRP,BRP,7,available
B23,B23.5d268981c22768000166c7c7,8,B23-BRP-HT1-utt108,ALL_006_M_PBR_ENG_HT1_HE'S SKATING WITH HIS FRIEND.wav,BRP,BRP,8,available
B23,B23.5d268981c22768000166c7c7,9,B23-BRP-HT2-utt104,ALL_006_M_PBR_ENG_HT2_THE TEAPOT IS VERY HOT.wav,BRP,BRP,9,available
B23,B23.5d268981c22768000166c7c7,10,B23-BRP-HT2-utt062,ALL_006_M_PBR_ENG_HT2_THEY'RE RUNNING PAST THE HOUSE.wav,BRP,BRP,10,available
B23,B23.5d268981c22768000166c7c7,11,B23-BRP-HT2-utt026,ALL_006_M_PBR_ENG_HT2_THE YOUNG PEOPLE ARE DANCING.wav,BRP,BRP,11,available
B23,B23.5d268981c22768000166c7c7,12,B23-BRP-HT2-utt024,ALL_006_M_PBR_ENG_HT2_THEY TOOK SOME FOOD OUTSIDE.wav,BRP,BRP,12,available
