dataset_id,feature_key,model_id,term,estimate,std_error,z_value,p_value,conf_low,conf_high,analysis_id,family,variant,selection_stratum,selection_oof_mean_log_loss,model_directory
B23,tr_6::overall_order_sensitive,M_condition,condition_idB23.b_FAR,0.284954295471012,0.291844737126008,0.976390043134405,0.328871213766783,-0.287061389295963,0.856969980237986,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,condition_idB23.b_SPA,0.265309057093332,0.262854050441843,1.00933980909696,0.31281169440695,-0.249884881772679,0.780502995959343,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,condition_idB23.b_TUR,-0.182081686752743,0.277583405962267,-0.655953067949221,0.511854321651071,-0.726145162438787,0.361981788933301,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,condition_idB23.c_noBRP,0.176230835319614,0.294083352890022,0.599254713290483,0.549003042260563,-0.400172536344829,0.752634206984058,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,condition_idB23.c_noFAR,0.16499958333787,0.300372079071633,0.549317312873547,0.5827877081693,-0.42372969164253,0.75372885831827,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,condition_idB23.c_noSPA,0.451285696148078,0.310735254628298,1.4523157235181,0.146413837473868,-0.157755402923386,1.06032679521954,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,condition_idB23.c_noTUR,0.489319938861614,0.292125106135036,1.67503555355295,0.0939272561443663,-0.0832452691630562,1.06188514688628,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,outer_fold1,0.0145202502895885,0.181626311058719,0.0799457424695157,0.936280409000968,-0.3414673193855,0.370507819964677,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,outer_fold2,-0.0042973432588132,0.194292589261344,-0.0221178958762696,0.982353911122931,-0.385110818211047,0.376516131693421,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,test_talker_idB23.FAR.FAR,-0.944399877555383,0.43332458538684,-2.17942833017954,0.0292998634601572,-1.79371606491359,-0.0950836901971769,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,test_talker_idB23.SPA.SPA,-0.917419165708474,0.433782322620107,-2.11492981126371,0.0344359299326102,-1.76763251804388,-0.0672058133730649,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_condition,test_talker_idB23.TUR.TUR,-1.89223987126935,0.433306816796992,-4.36697461917817,1.2597936011591e-05,-2.74152123219146,-1.04295851034725,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_predictor,(Intercept),2.35171266975129,0.336036081975334,6.99839331516758,2.58914399393592e-12,1.69308194907963,3.01034339042294,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_predictor,variability_z,0.136264335657525,0.0773939297586415,1.76065921555443,0.0782960996058393,-0.0154277666694128,0.287956437984462,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_predictor,outer_fold1,-0.005911797151482,0.184964266078862,-0.0319618339088344,0.974502487464588,-0.368441758666052,0.356618164363088,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_predictor,outer_fold2,-0.0293516670450975,0.195796084631115,-0.149909366678077,0.880836121689861,-0.413111992922082,0.354408658831887,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_predictor,test_talker_idB23.FAR.FAR,-0.944377834745456,0.433966675161743,-2.17615289098749,0.0295438301239599,-1.79495251806247,-0.0938031514284396,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_predictor,test_talker_idB23.SPA.SPA,-0.917398036099971,0.434466551594527,-2.11155043520162,0.0347250276523987,-1.76895247722524,-0.0658435949746987,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_predictor,test_talker_idB23.TUR.TUR,-1.89222402057074,0.433755399941468,-4.36242181843981,1.28630558952332e-05,-2.74238460445602,-1.04206343668547,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,(Intercept),-0.543033107825805,1.01321547131019,-0.53595027237751,0.591992918745501,-2.52893543159378,1.44286921594217,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,condition_idB23.b_FAR,0.189677658583629,0.284913110384524,0.665738611774081,0.505578189039469,-0.368752037770039,0.748107354937296,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,condition_idB23.b_SPA,-1.42643106028615,0.64793800649149,-2.20149311507457,0.027701133568172,-2.69638955300947,-0.156472567562834,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,condition_idB23.b_TUR,12.9780412553706,4.62880026190308,2.80375918619458,0.0050510615910363,3.90559274204059,22.0504897687007,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,condition_idB23.c_noBRP,4.64687533805237,1.5941005253543,2.91504535889891,0.0035563685041652,1.52243830835794,7.77131236774681,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,condition_idB23.c_noFAR,4.04874287603773,1.39378404813733,2.90485666086402,0.00367421322791,1.31692614168857,6.78055961038689,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,condition_idB23.c_noSPA,4.66868771377741,1.50924646428364,3.09338986326093,0.0019788398806547,1.71056464378147,7.62681078377334,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,condition_idB23.c_noTUR,-0.442946063898815,0.433880554395118,-1.02089402120437,0.307304652080535,-1.29335195051325,0.407459822715618,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,variability_z,4.69912609565428,1.65107565787621,2.84609979757003,0.0044258321975777,1.46301780621691,7.93523438509166,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,outer_fold1,-0.200945662011008,0.191706189415975,-1.04819600568547,0.294548310480881,-0.576689793266318,0.174798469244303,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,outer_fold2,0.310025193417708,0.218195471815624,1.42085988695348,0.15535749646502,-0.117637931340915,0.737688318176331,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,test_talker_idB23.FAR.FAR,-0.944409880142122,0.433387701487554,-2.17913401072652,0.029321714340331,-1.79384977505773,-0.0949699852265165,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,test_talker_idB23.SPA.SPA,-0.917438208416013,0.433885582270965,-2.11447037169137,0.0344751127322248,-1.7678539496671,-0.0670224671649222,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_6::overall_order_sensitive,M_joint,test_talker_idB23.TUR.TUR,-1.89226651693535,0.433164595494957,-4.36846994564075,1.25120031360961e-05,-2.74126912410547,-1.04326390976524,B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive,HVE,base,global_order_97_participants,0.568654114048756,models\B23-HVE-base-global-order-97-participants-tr-6--overall-order-sensitive
B23,tr_12::between_type_sentence,M_condition,(Intercept),2.15206944741188,0.345780716554669,6.22379833339153,4.8526075255434e-10,1.47433924296473,2.82979965185903,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,condition_idB23.b_FAR,0.219538770950978,0.218449213150565,1.00498769386577,0.314902775568737,-0.208621686824129,0.647699228726084,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,condition_idB23.b_SPA,0.0320462403965561,0.215984119014364,0.148373132908096,0.882048302199808,-0.391282632871597,0.455375113664709,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,condition_idB23.b_TUR,-0.20792416267797,0.221100475155439,-0.940405770416345,0.347009463444303,-0.64128109398263,0.22543276862669,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,condition_idB23.c_noBRP,0.130590504581278,0.215989906640081,0.604613922070395,0.545435554029833,-0.292749712433281,0.553930721595837,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,condition_idB23.c_noFAR,0.0564336066254564,0.221234792717833,0.255084681447158,0.798657695331534,-0.377186587101496,0.490053800352409,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,condition_idB23.c_noSPA,-0.0528401629563567,0.218347750397795,-0.242000033708111,0.808780137110544,-0.480801753736036,0.375121427823322,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,condition_idB23.c_noTUR,0.291260985524207,0.218540083324804,1.33275773072403,0.182611321166445,-0.137077577792409,0.719599548840824,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,outer_fold1,0.0425146643669818,0.134015498633371,0.317236922598707,0.751063835520253,-0.220155712954425,0.305185041688389,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,outer_fold2,0.0428770448725149,0.134053851685757,0.319849406289536,0.749082492530264,-0.219868504431569,0.305622594176599,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,test_talker_idB23.FAR.FAR,-0.864678525579908,0.423241852769026,-2.04298917964473,0.0410535092599695,-1.6942325570072,-0.0351244941526178,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,test_talker_idB23.SPA.SPA,-0.833426363829421,0.423652176983377,-1.96724201859141,0.0491553159660577,-1.66378463071684,-0.003068096942003,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_condition,test_talker_idB23.TUR.TUR,-1.76720293030932,0.423331593983011,-4.1745122627919,2.9862513496298e-05,-2.59693285451602,-0.937473006102618,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_predictor,(Intercept),2.21163620115827,0.315099838874578,7.01884269143848,2.2371348028652996e-12,1.5940405169641,2.82923188535244,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_predictor,variability_z,0.133905971058563,0.0548709327191898,2.44038080678975,0.0146717867499213,0.0263589429289507,0.241452999188175,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_predictor,outer_fold1,0.0436380568106997,0.134396611363698,0.324696109283652,0.745411079595624,-0.219779301462148,0.307055415083548,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_predictor,outer_fold2,0.044577089483737,0.134401941985167,0.331669980547279,0.740138470775829,-0.218850716807191,0.308004895774665,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_predictor,test_talker_idB23.FAR.FAR,-0.864635725575911,0.423950717568688,-2.03947225407355,0.0414029176217566,-1.69557913201054,-0.0336923191412817,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_predictor,test_talker_idB23.SPA.SPA,-0.833414031793425,0.42433106557325,-1.96406555967691,0.0495224895615191,-1.66510292031699,-0.0017251432698558,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_predictor,test_talker_idB23.TUR.TUR,-1.76721861747853,0.423785727344981,-4.17007582711708,3.0449830750249e-05,-2.5978386430747,-0.936598591882372,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,(Intercept),-4.72958838158342,1.28276204832767,-3.68703485400847,0.0002268822919337,-7.24380199630566,-2.21537476686119,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,condition_idB23.b_FAR,24.2521188206941,4.32824102744388,5.60322742354683,2.10396872602671e-08,15.7687664069041,32.7354712344841,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,condition_idB23.b_SPA,2.87497634293918,0.551647188822346,5.21162148777857,1.87197191005693e-07,1.79374785284738,3.95620483303098,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,condition_idB23.b_TUR,-12.4996563710345,2.22698642786267,-5.61281210098391,1.99064723430053e-08,-16.8645497696453,-8.13476297242369,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,condition_idB23.c_noBRP,5.93034878871493,1.06231109022881,5.58249729600166,2.37089297339359e-08,3.84821905186646,8.0124785255634,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,condition_idB23.c_noFAR,2.13258399035414,0.429487718871541,4.96541320426437,6.85549485317482e-07,1.29078806136591,2.97437991934236,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,condition_idB23.c_noSPA,4.96374226652486,0.924748653460759,5.36766639015765,7.97619131106226e-08,3.15123490574177,6.77624962730795,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,condition_idB23.c_noTUR,26.8101830620731,4.77616073854691,5.61333349727878,1.98465567479917e-08,17.4489080145212,36.171458109625,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,variability_z,-11.8370712397495,2.13181604551412,-5.55257629505964,2.81489791856341e-08,-16.0154306889571,-7.65871179054179,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,outer_fold1,-0.0092386972313941,0.131558506219641,-0.0702250086054478,0.944014569470836,-0.26709336942189,0.248615974959102,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,outer_fold2,0.151183479524167,0.132631126648844,1.13987932805881,0.254336578394397,-0.108773528707567,0.411140487755902,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,test_talker_idB23.FAR.FAR,-0.864720694619916,0.423438400674883,-2.04214047011728,0.0411375994743686,-1.69465995994269,-0.0347814292971461,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,test_talker_idB23.SPA.SPA,-0.833492839332014,0.423901022453436,-1.96624399372278,0.0492704328431403,-1.66433884334075,-0.0026468353232799,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_12::between_type_sentence,M_joint,test_talker_idB23.TUR.TUR,-1.76729902022005,0.423594809278211,-4.17214512904787,3.01745333029293e-05,-2.59754484640535,-0.937053194034758,B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence,HVE,base,order_independent_168_participants,0.567963359328044,models\B23-HVE-base-order-independent-168-participants-tr-12--between-type-sentence
B23,tr_20::overall_order_sensitive,M_condition,(Intercept),2.15091053290032,0.375937198434474,5.72146236620749,1.05611053460345e-08,1.41407362396875,2.88774744183189,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
B23,tr_20::overall_order_sensitive,M_condition,condition_idB23.b_FAR,0.284954295471012,0.291844737126008,0.976390043134405,0.328871213766783,-0.287061389295963,0.856969980237986,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
B23,tr_20::overall_order_sensitive,M_condition,condition_idB23.b_SPA,0.265309057093332,0.262854050441843,1.00933980909696,0.31281169440695,-0.249884881772679,0.780502995959343,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
B23,tr_20::overall_order_sensitive,M_condition,condition_idB23.b_TUR,-0.182081686752743,0.277583405962267,-0.655953067949221,0.511854321651071,-0.726145162438787,0.361981788933301,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
B23,tr_20::overall_order_sensitive,M_condition,condition_idB23.c_noBRP,0.176230835319614,0.294083352890022,0.599254713290483,0.549003042260563,-0.400172536344829,0.752634206984058,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
B23,tr_20::overall_order_sensitive,M_condition,condition_idB23.c_noFAR,0.16499958333787,0.300372079071633,0.549317312873547,0.5827877081693,-0.42372969164253,0.75372885831827,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
B23,tr_20::overall_order_sensitive,M_condition,condition_idB23.c_noSPA,0.451285696148078,0.310735254628298,1.4523157235181,0.146413837473868,-0.157755402923386,1.06032679521954,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
B23,tr_20::overall_order_sensitive,M_condition,condition_idB23.c_noTUR,0.489319938861614,0.292125106135036,1.67503555355295,0.0939272561443663,-0.0832452691630562,1.06188514688628,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
B23,tr_20::overall_order_sensitive,M_condition,outer_fold1,0.0145202502895885,0.181626311058719,0.0799457424695157,0.936280409000968,-0.3414673193855,0.370507819964677,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
B23,tr_20::overall_order_sensitive,M_condition,outer_fold2,-0.0042973432588132,0.194292589261344,-0.0221178958762696,0.982353911122931,-0.385110818211047,0.376516131693421,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
B23,tr_20::overall_order_sensitive,M_condition,test_talker_idB23.FAR.FAR,-0.944399877555383,0.43332458538684,-2.17942833017954,0.0292998634601572,-1.79371606491359,-0.0950836901971769,B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive,HVE,ft,global_order_97_participants,0.568186345942328,models\B23-HVE-ft-global-order-97-participants-tr-20--overall-order-sensitive
