dataset_id,model_variant,representation,layer,fold,type,source,z_test,percent_ceiling,ceiling_mean_z,source_path
AN19,ft,hubert_tsne_3d,tr_18,2,corrected,ft,8.79570909331973,39.69210891201704,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_18,3,corrected,ft,9.617208735405953,43.39926349374761,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_20,1,corrected,ft,9.707011243435495,43.804512336275614,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_20,2,corrected,ft,10.352425500335892,46.717052156142515,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_20,3,corrected,ft,11.320515499589522,51.085720250929036,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_22,1,corrected,ft,7.996258385054657,36.084453833207476,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_22,2,corrected,ft,7.481552289301626,33.7617564595728,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_22,3,corrected,ft,8.092530875891207,36.51889955565841,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_24,1,corrected,ft,9.52771617126456,42.99541332487223,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_24,2,corrected,ft,8.784594205667613,39.641951121831866,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_24,3,corrected,ft,8.7719544106829,39.584911932172915,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,acoustic_baseline,mfcc39,mfcc39,1,corrected,mfcc39,11.383214704192849,51.36866090203609,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-mfcc39-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,acoustic_baseline,mfcc39,mfcc39,2,corrected,mfcc39,12.470763816852909,56.276408233022245,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-mfcc39-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,acoustic_baseline,mfcc39,mfcc39,3,corrected,mfcc39,11.307121195891852,51.02527621446444,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-mfcc39-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,acoustic_baseline,strf24_legacy,strf24_legacy,1,corrected,strf24_legacy,13.1592571252682,59.38334948049596,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-strf24-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,acoustic_baseline,strf24_legacy,strf24_legacy,2,corrected,strf24_legacy,15.131810311718809,68.2848257663372,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-strf24-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
AN19,acoustic_baseline,strf24_legacy,strf24_legacy,3,corrected,strf24_legacy,13.535696173576405,61.082093668788104,22.159843189024333,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-strf24-original-structure-z-notebook-folds-v2\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_2,0,corrected,base,7.731623786801258,35.56837462151012,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_2,1,corrected,base,7.522625627787961,34.606904557785455,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_2,2,corrected,base,4.207219856919554,19.354792228953226,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_3,0,corrected,base,7.396099818833592,34.024838293792996,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_3,1,corrected,base,6.947112735435987,31.95932900067823,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_3,2,corrected,base,3.971985411090292,18.272625387439057,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_4,0,corrected,base,7.219372665960596,33.211826984330386,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_4,1,corrected,base,6.738449662341149,30.99940045808895,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_4,2,corrected,base,3.6812257899757626,16.935021875707847,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_5,0,corrected,base,7.052674521528549,32.444952882153885,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_5,1,corrected,base,6.885462497769852,31.675714741981686,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_5,2,corrected,base,3.1619815333723773,14.5463031863085,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_6,0,corrected,base,7.32939720470853,33.7179812049258,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_6,1,corrected,base,6.701385693745762,30.828892275550228,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_6,2,corrected,base,3.3528746620352323,15.424483307351561,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_0,0,corrected,base,7.833212444458701,36.035720619258306,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_0,1,corrected,base,7.057579698060994,32.46751853735151,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_0,2,corrected,base,3.657872321126504,16.827587143800663,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_2,0,corrected,base,8.574049210597156,39.443848117182306,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_2,1,corrected,base,7.719776895583733,35.51387447037181,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_2,2,corrected,base,4.568763694123268,21.018029732272076,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_4,0,corrected,base,8.23761139861685,37.89610776362489,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_4,1,corrected,base,7.950616024782279,36.57582120381911,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_4,2,corrected,base,4.52765397379937,20.828909571567664,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_6,0,corrected,base,8.042126607232278,36.99680426871818,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_6,1,corrected,base,7.624712072032862,35.07654056088214,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_6,2,corrected,base,4.68226611162493,21.54018350196764,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_8,0,corrected,base,8.403691186087292,38.660137191426806,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_8,1,corrected,base,8.64844525387815,39.78609787101716,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_8,2,corrected,base,5.4654087964704505,25.14293412263706,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_10,0,corrected,base,7.881402119083203,36.25741123007916,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_10,1,corrected,base,7.865694657448262,36.185151004389134,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_10,2,corrected,base,4.93700192961843,22.71206398319035,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_12,0,corrected,base,8.280648504492593,38.094094622094026,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_12,1,corrected,base,8.008421905303608,36.84174997511018,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_12,2,corrected,base,4.788070014185067,22.026921210170798,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_14,0,corrected,base,8.629385885345762,39.69841761410054,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_14,1,corrected,base,8.706617321249933,40.05371123941715,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_14,2,corrected,base,5.60713703182815,25.794937260484225,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_16,0,corrected,base,8.557794236099971,39.369069126594844,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_16,1,corrected,base,8.320294144419794,38.276479462836974,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_16,2,corrected,base,4.418382774812166,20.326220996943363,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_18,0,corrected,base,8.406589054447025,38.67346847477233,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_18,1,corrected,base,8.33783779871777,38.35718686473694,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_18,2,corrected,base,5.056715166475412,23.262789855671574,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_20,0,corrected,base,8.700412950952208,40.02516880471969,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_20,1,corrected,base,8.888677171691405,40.89125496148662,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_20,2,corrected,base,6.3055798709778434,29.00803676449738,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_22,0,corrected,base,8.607059079566737,39.595705918091,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_22,1,corrected,base,9.268820792653246,42.64005845906886,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_22,2,corrected,base,6.348964883196588,29.20762412287214,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_24,0,corrected,base,8.225990055550032,37.84264521873085,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_24,1,corrected,base,9.658081285807144,44.43080299445187,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_24,2,corrected,base,5.401239879853614,24.84773299435915,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_2,0,corrected,ft,7.731623786801258,35.56837462151012,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_2,1,corrected,ft,7.522625627787961,34.606904557785455,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_2,2,corrected,ft,4.207219856919554,19.354792228953226,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_3,0,corrected,ft,7.396099818833592,34.024838293792996,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_3,1,corrected,ft,6.947112735435987,31.95932900067823,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_3,2,corrected,ft,3.971985411090292,18.272625387439057,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_4,0,corrected,ft,7.219372665960596,33.211826984330386,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_4,1,corrected,ft,6.738449662341149,30.99940045808895,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_4,2,corrected,ft,3.6812257899757626,16.935021875707847,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_5,0,corrected,ft,7.052674521528549,32.444952882153885,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_5,1,corrected,ft,6.885462497769852,31.675714741981686,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_5,2,corrected,ft,3.1619815333723773,14.5463031863085,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_6,0,corrected,ft,7.32939720470853,33.7179812049258,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_6,1,corrected,ft,6.701385693745762,30.828892275550228,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,cnn_6,2,corrected,ft,3.3528746620352323,15.424483307351561,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_0,0,corrected,ft,8.019832082520699,36.89424107774869,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_0,1,corrected,ft,7.333916813044621,33.738773101540716,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_0,2,corrected,ft,3.4869804983206265,16.041420545305716,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_2,0,corrected,ft,8.21369681298963,37.78609168369621,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_2,1,corrected,ft,7.474017573524587,34.38328924341724,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_2,2,corrected,ft,4.326253932295334,19.902393703422074,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,0,corrected,ft,7.974200932557619,36.68432064175078,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,1,corrected,ft,7.468452978715651,34.35769001636754,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,2,corrected,ft,4.518368679537905,20.786193728962058,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_6,0,corrected,ft,8.131681525495338,37.40879054350524,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_6,1,corrected,ft,8.031055354045732,36.94587234397284,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
