run_label,family,variant,measure,stratum,layer,dataset_id,feature_key,model_id,mean_fold_ratio,ci95_low,ci95_high,n_valid_folds,n_expected_folds,n_warning_folds,summary_status,invalid_reason
HVE-B23-base-168,HVE,base,order_sentence,B23_168_available_exposure,tr_24,B23,tr_24::order_sentence,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-base-168,HVE,base,order_sentence,B23_168_available_exposure,tr_24,B23,tr_24::order_sentence,M_joint,1.009551581442578,0.9966058494303716,1.0264965909271713,3,3,0,ok,
HVE-B23-base-168,HVE,base,order_sentence,B23_168_available_exposure,tr_24,B23,tr_24::order_sentence,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-base-168,HVE,base,order_sentence,B23_168_available_exposure,tr_24,B23,tr_24::order_sentence,M_predictor,1.003457148765576,0.9868791577809859,1.024304540074762,3,3,0,ok,
HVE-B23-base-168,HVE,base,order_word,B23_168_available_exposure,tr_24,B23,tr_24::order_word,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-base-168,HVE,base,order_word,B23_168_available_exposure,tr_24,B23,tr_24::order_word,M_joint,1.009551703857035,0.9966059614007176,1.0264966581079702,3,3,0,ok,
HVE-B23-base-168,HVE,base,order_word,B23_168_available_exposure,tr_24,B23,tr_24::order_word,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-base-168,HVE,base,order_word,B23_168_available_exposure,tr_24,B23,tr_24::order_word,M_predictor,1.0033006573276813,0.9870222820474837,1.0237279263685906,3,3,0,ok,
HVE-B23-base-168,HVE,base,overall,B23_168_available_exposure,tr_24,B23,tr_24::overall,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-base-168,HVE,base,overall,B23_168_available_exposure,tr_24,B23,tr_24::overall,M_joint,1.009557519931319,0.9966162947351973,1.026497933040945,3,3,0,ok,
HVE-B23-base-168,HVE,base,overall,B23_168_available_exposure,tr_24,B23,tr_24::overall,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-base-168,HVE,base,overall,B23_168_available_exposure,tr_24,B23,tr_24::overall,M_predictor,1.0025451897984239,0.9863288796048273,1.022533068122297,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_token_phoneme,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_token_phoneme,M_joint,1.0095575519684996,0.9966164654137547,1.0264978965678455,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_token_phoneme,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_token_phoneme,M_predictor,1.0016824619251594,0.9893295473074138,1.0171580286273716,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_sentence,B23_168_available_exposure,tr_24,B23,tr_24::within_token_sentence,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_sentence,B23_168_available_exposure,tr_24,B23,tr_24::within_token_sentence,M_joint,1.009557620770632,0.9966165238381544,1.026497936049844,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_sentence,B23_168_available_exposure,tr_24,B23,tr_24::within_token_sentence,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_sentence,B23_168_available_exposure,tr_24,B23,tr_24::within_token_sentence,M_predictor,1.0027197069283507,0.9869312279166542,1.0222620590135973,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_word,B23_168_available_exposure,tr_24,B23,tr_24::within_token_word,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_word,B23_168_available_exposure,tr_24,B23,tr_24::within_token_word,M_joint,1.0095516405828364,0.9966059518426944,1.02649660490878,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_word,B23_168_available_exposure,tr_24,B23,tr_24::within_token_word,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_token_word,B23_168_available_exposure,tr_24,B23,tr_24::within_token_word,M_predictor,1.002643559493296,0.9882722484554103,1.0206299903709959,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_type_phoneme,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_type_phoneme,M_joint,1.0095576260569659,0.9966164895817398,1.0264979538978114,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_type_phoneme,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_type_phoneme,M_predictor,1.0009263611877617,0.9880499406345761,1.016769454971228,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_type_word,B23_168_available_exposure,tr_24,B23,tr_24::within_type_word,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_type_word,B23_168_available_exposure,tr_24,B23,tr_24::within_type_word,M_joint,1.0095514530899965,0.9966056084532308,1.0264965677369202,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_type_word,B23_168_available_exposure,tr_24,B23,tr_24::within_type_word,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-base-168,HVE,base,within_type_word,B23_168_available_exposure,tr_24,B23,tr_24::within_type_word,M_predictor,1.0021269771105221,0.9915572544212403,1.0159663907856065,3,3,0,ok,
HVE-B23-base-97,HVE,base,overall_order_sensitive,B23_97_complete_order,tr_24,B23,tr_24::overall_order_sensitive,M_condition,1.0137401608518468,0.9861660833267059,1.0372967688222974,3,3,0,ok,
HVE-B23-base-97,HVE,base,overall_order_sensitive,B23_97_complete_order,tr_24,B23,tr_24::overall_order_sensitive,M_joint,1.0352057595573811,0.988430644076044,1.0821693240813475,3,3,0,ok,
HVE-B23-base-97,HVE,base,overall_order_sensitive,B23_97_complete_order,tr_24,B23,tr_24::overall_order_sensitive,M_null,1.001891977918418,0.982276154480447,1.0217851189720297,3,3,0,ok,
HVE-B23-base-97,HVE,base,overall_order_sensitive,B23_97_complete_order,tr_24,B23,tr_24::overall_order_sensitive,M_predictor,1.006157295413301,0.9853573338984459,1.0216951797355107,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::between_type_phoneme,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::between_type_phoneme,M_joint,1.009551479255022,0.9966056644036689,1.0264965698541506,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::between_type_phoneme,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::between_type_phoneme,M_predictor,1.0014605402276395,0.9873665546967911,1.019004000395462,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_sentence,B23_168_available_exposure,tr_24,B23,tr_24::between_type_sentence,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_sentence,B23_168_available_exposure,tr_24,B23,tr_24::between_type_sentence,M_joint,1.0095576168848028,0.9966164705530933,1.026497952932012,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_sentence,B23_168_available_exposure,tr_24,B23,tr_24::between_type_sentence,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_sentence,B23_168_available_exposure,tr_24,B23,tr_24::between_type_sentence,M_predictor,1.0007444082397863,0.9880912772652589,1.016352189410879,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_word,B23_168_available_exposure,tr_24,B23,tr_24::between_type_word,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_word,B23_168_available_exposure,tr_24,B23,tr_24::between_type_word,M_joint,1.009551351369655,0.9966054632175305,1.026496531869499,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_word,B23_168_available_exposure,tr_24,B23,tr_24::between_type_word,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,between_type_word,B23_168_available_exposure,tr_24,B23,tr_24::between_type_word,M_predictor,1.0018815407788686,0.9886256880497698,1.0184212424494363,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,mean_dissimilarity_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::mean_dissimilarity_phoneme,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,mean_dissimilarity_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::mean_dissimilarity_phoneme,M_joint,1.0095513861971155,0.9966054929220598,1.0264965518053824,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,mean_dissimilarity_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::mean_dissimilarity_phoneme,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,mean_dissimilarity_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::mean_dissimilarity_phoneme,M_predictor,1.0005134540501108,0.9883759117077396,1.015407483029178,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,mean_dissimilarity_word,B23_168_available_exposure,tr_24,B23,tr_24::mean_dissimilarity_word,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,mean_dissimilarity_word,B23_168_available_exposure,tr_24,B23,tr_24::mean_dissimilarity_word,M_joint,1.0095512477732478,0.9966052560265509,1.0264965180051604,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,mean_dissimilarity_word,B23_168_available_exposure,tr_24,B23,tr_24::mean_dissimilarity_word,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,mean_dissimilarity_word,B23_168_available_exposure,tr_24,B23,tr_24::mean_dissimilarity_word,M_predictor,1.003218773499725,0.9923165426959187,1.017686430038883,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::order_phoneme,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::order_phoneme,M_joint,1.0095516402036069,0.9966059435574947,1.0264966077359017,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::order_phoneme,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::order_phoneme,M_predictor,1.0023879085514886,0.9875992564025009,1.020750643803959,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_sentence,B23_168_available_exposure,tr_24,B23,tr_24::order_sentence,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_sentence,B23_168_available_exposure,tr_24,B23,tr_24::order_sentence,M_joint,1.0095516901863002,0.9966058647964617,1.0264966827613344,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_sentence,B23_168_available_exposure,tr_24,B23,tr_24::order_sentence,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_sentence,B23_168_available_exposure,tr_24,B23,tr_24::order_sentence,M_predictor,1.002707809935364,0.9871661004870885,1.022070357103874,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_word,B23_168_available_exposure,tr_24,B23,tr_24::order_word,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_word,B23_168_available_exposure,tr_24,B23,tr_24::order_word,M_joint,1.0095576138396898,0.9966165045324938,1.0264979372037646,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_word,B23_168_available_exposure,tr_24,B23,tr_24::order_word,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,order_word,B23_168_available_exposure,tr_24,B23,tr_24::order_word,M_predictor,1.0034863160443408,0.987244293104215,1.0239008177230813,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,overall,B23_168_available_exposure,tr_24,B23,tr_24::overall,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,overall,B23_168_available_exposure,tr_24,B23,tr_24::overall,M_joint,1.0095534776475397,0.9966074424755502,1.0264976856175905,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,overall,B23_168_available_exposure,tr_24,B23,tr_24::overall,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,overall,B23_168_available_exposure,tr_24,B23,tr_24::overall,M_predictor,1.001435186278704,0.9891045993977118,1.0161732007078714,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_token_phoneme,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_token_phoneme,M_joint,1.009552044391425,0.9966059805917062,1.0264969567504043,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_token_phoneme,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_token_phoneme,M_predictor,1.0010013207836763,0.987792077084763,1.017522136471365,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_sentence,B23_168_available_exposure,tr_24,B23,tr_24::within_token_sentence,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_sentence,B23_168_available_exposure,tr_24,B23,tr_24::within_token_sentence,M_joint,1.0095575563636743,0.9966164237649046,1.0264979164415995,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_sentence,B23_168_available_exposure,tr_24,B23,tr_24::within_token_sentence,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_sentence,B23_168_available_exposure,tr_24,B23,tr_24::within_token_sentence,M_predictor,1.0009670775474588,0.9890625733237333,1.015196710430891,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_word,B23_168_available_exposure,tr_24,B23,tr_24::within_token_word,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_word,B23_168_available_exposure,tr_24,B23,tr_24::within_token_word,M_joint,1.0095516249756413,0.9966059079237206,1.026496607677805,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_word,B23_168_available_exposure,tr_24,B23,tr_24::within_token_word,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_token_word,B23_168_available_exposure,tr_24,B23,tr_24::within_token_word,M_predictor,1.0013518886005757,0.9872349886703621,1.0183439912020904,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_type_phoneme,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_type_phoneme,M_joint,1.0095515456293813,0.9966057073966735,1.0264966130549629,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_type_phoneme,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_type_phoneme,B23_168_available_exposure,tr_24,B23,tr_24::within_type_phoneme,M_predictor,1.0013683463401666,0.9883089672885377,1.0175216118227473,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_type_word,B23_168_available_exposure,tr_24,B23,tr_24::within_type_word,M_condition,1.0066864319071471,0.9926833266334868,1.0254219579287032,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_type_word,B23_168_available_exposure,tr_24,B23,tr_24::within_type_word,M_joint,1.0095516688187829,0.9966060377196114,1.0264965974443168,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_type_word,B23_168_available_exposure,tr_24,B23,tr_24::within_type_word,M_null,1.0004767730913031,0.9884297829202519,1.015239052436395,3,3,0,ok,
HVE-B23-ft-168,HVE,ft,within_type_word,B23_168_available_exposure,tr_24,B23,tr_24::within_type_word,M_predictor,1.0023132219793651,0.9914070582198838,1.0165785756657961,3,3,0,ok,
HVE-B23-ft-97,HVE,ft,overall_order_sensitive,B23_97_complete_order,tr_24,B23,tr_24::overall_order_sensitive,M_condition,1.0137401608518468,0.9861660833267059,1.0372967688222974,3,3,0,ok,
HVE-B23-ft-97,HVE,ft,overall_order_sensitive,B23_97_complete_order,tr_24,B23,tr_24::overall_order_sensitive,M_joint,1.0129757661889018,0.9877624322073294,1.034652828247595,3,3,0,ok,
HVE-B23-ft-97,HVE,ft,overall_order_sensitive,B23_97_complete_order,tr_24,B23,tr_24::overall_order_sensitive,M_null,1.001891977918418,0.982276154480447,1.0217851189720297,3,3,0,ok,
HVE-B23-ft-97,HVE,ft,overall_order_sensitive,B23_97_complete_order,tr_24,B23,tr_24::overall_order_sensitive,M_predictor,1.0053757839287842,0.9851892164426914,1.021563980438305,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::between_type_phoneme,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::between_type_phoneme,M_joint,1.0085104274003054,0.9158120105255508,1.0860802868949564,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::between_type_phoneme,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::between_type_phoneme,M_predictor,1.0064371344623824,0.9134166786108225,1.083284772486324,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_sentence,X21_320_available_exposure,tr_24,X21,tr_24::between_type_sentence,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_sentence,X21_320_available_exposure,tr_24,X21,tr_24::between_type_sentence,M_joint,1.0087061458288036,0.9162143779784616,1.0864847105722486,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_sentence,X21_320_available_exposure,tr_24,X21,tr_24::between_type_sentence,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_sentence,X21_320_available_exposure,tr_24,X21,tr_24::between_type_sentence,M_predictor,1.0077153189754597,0.9136414434154411,1.084740898333769,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_word,X21_320_available_exposure,tr_24,X21,tr_24::between_type_word,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_word,X21_320_available_exposure,tr_24,X21,tr_24::between_type_word,M_joint,1.010271483606634,0.9155584428708399,1.0888115047549856,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_word,X21_320_available_exposure,tr_24,X21,tr_24::between_type_word,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,between_type_word,X21_320_available_exposure,tr_24,X21,tr_24::between_type_word,M_predictor,1.0078429264260789,0.9164059953639822,1.084462905815917,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_phoneme,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_phoneme,M_joint,1.0079527208248633,0.9158326482704702,1.0850567658007477,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_phoneme,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_phoneme,M_predictor,1.0061597301323493,0.9161114502980028,1.0802106237202267,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_sentence,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_sentence,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_sentence,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_sentence,M_joint,1.0084111749727118,0.9148478341500561,1.0883489766962298,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_sentence,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_sentence,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_sentence,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_sentence,M_predictor,1.006303134511718,0.9169754042475629,1.0802579342846175,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_word,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_word,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_word,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_word,M_joint,1.008525901209502,0.9154842431842981,1.087211337442693,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_word,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_word,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,mean_dissimilarity_word,X21_320_available_exposure,tr_24,X21,tr_24::mean_dissimilarity_word,M_predictor,1.0062432287304415,0.9174228750354364,1.0800179279794706,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::order_phoneme,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::order_phoneme,M_joint,1.008832674876258,0.9148605334624629,1.0888323004572555,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::order_phoneme,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_phoneme,X21_320_available_exposure,tr_24,X21,tr_24::order_phoneme,M_predictor,1.007562904186073,0.9146542877478095,1.0876195319353488,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_sentence,X21_320_available_exposure,tr_24,X21,tr_24::order_sentence,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_sentence,X21_320_available_exposure,tr_24,X21,tr_24::order_sentence,M_joint,1.0091391538487515,0.9161046446176018,1.086984996572705,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_sentence,X21_320_available_exposure,tr_24,X21,tr_24::order_sentence,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_sentence,X21_320_available_exposure,tr_24,X21,tr_24::order_sentence,M_predictor,1.0081268638110081,0.9172515999197655,1.085387515304545,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_word,X21_320_available_exposure,tr_24,X21,tr_24::order_word,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_word,X21_320_available_exposure,tr_24,X21,tr_24::order_word,M_joint,1.0089588547165391,0.9158420395866248,1.0872564302442356,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_word,X21_320_available_exposure,tr_24,X21,tr_24::order_word,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,order_word,X21_320_available_exposure,tr_24,X21,tr_24::order_word,M_predictor,1.0071117718895977,0.9152172965494234,1.083528426554305,3,3,0,ok,
HVE-X21-base-320,HVE,base,overall,X21_320_available_exposure,tr_24,X21,tr_24::overall,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,overall,X21_320_available_exposure,tr_24,X21,tr_24::overall,M_joint,1.0103682228845026,0.91535742120195,1.0891463851725458,3,3,0,ok,
HVE-X21-base-320,HVE,base,overall,X21_320_available_exposure,tr_24,X21,tr_24::overall,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,overall,X21_320_available_exposure,tr_24,X21,tr_24::overall,M_predictor,1.0087808885679763,0.9138589576916443,1.0861331618415064,3,3,0,ok,
HVE-X21-base-320,HVE,base,overall_order_sensitive,X21_320_available_exposure,tr_24,X21,tr_24::overall_order_sensitive,M_condition,1.0083721044177831,0.9148148524564752,1.086960954904865,3,3,0,ok,
HVE-X21-base-320,HVE,base,overall_order_sensitive,X21_320_available_exposure,tr_24,X21,tr_24::overall_order_sensitive,M_joint,1.0092133473235965,0.9163110534832265,1.0870765008540644,3,3,0,ok,
HVE-X21-base-320,HVE,base,overall_order_sensitive,X21_320_available_exposure,tr_24,X21,tr_24::overall_order_sensitive,M_null,1.0060733086796068,0.9126213490366478,1.0835573206261309,3,3,0,ok,
HVE-X21-base-320,HVE,base,overall_order_sensitive,X21_320_available_exposure,tr_24,X21,tr_24::overall_order_sensitive,M_predictor,1.0081741024417916,0.9174188285990726,1.0853893269216135,3,3,0,ok,
