dataset_id,feature_key,scope,fold,model_id,formula,optimizer,random_structure,selection_reason,n_rows,fit_ok,singular,convergence,warnings,error,log_likelihood,deviance,AIC,n_observations,estimate,std_error,z_value,p_value,nonboundary_convergence_message,boundary_only_diagnostic,total_trials,mean_log_loss,variance_components_available,variance_participant_id,variance_analysis_item_id,variance_test_talker_id,policy,case_id,condition_id,random_policy
AN19,strf_rate_2,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1537.57537145207,2378.17636998301,3093.15074290414,3791,,,,,False,False,1894.0,0.684972386211616,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1536.50347429836,2380.98312234603,3093.00694859672,3791,0.136950975025105,0.0900604036342945,1.52065690912532,0.128345957555612,False,False,1894.0,0.676108172280571,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1544.83843131212,2372.7282582166,3097.67686262424,3791,,,,,False,False,1894.0,0.695310909407465,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1543.44895254501,2376.55357558333,3096.89790509002,3791,0.155279564577375,0.0895781845616824,1.7334529086203,0.0830152005927549,False,False,1894.0,0.685500923156697,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1483.48028049001,2291.89537410068,2984.96056098002,3790,,,,,False,False,1895.0,0.684917844322057,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1482.80128216894,2294.40819668464,2985.60256433788,3790,0.111578758729319,0.0923269413206131,1.20851787282601,0.226848125248118,False,False,1895.0,0.677107833252078,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1490.5941929081,2285.76083666709,2989.1883858162,3790,,,,,False,False,1895.0,0.692965405193555,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1490.01938071768,2287.89267070311,2990.03876143536,3790,0.101539102411001,0.0914367990038439,1.11048400115945,0.266790518507978,False,False,1895.0,0.685192478434593,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1482.78500653523,2263.63011342191,2983.57001307046,3789,,,,,False,False,1896.0,0.684802391518476,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1482.11199426788,2265.43343267569,2984.22398853575,3789,0.11242342850313,0.0931059798258285,1.20747806653706,0.227248086965037,False,False,1896.0,0.675570307618046,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1493.46987843897,2253.90048723409,2994.93975687793,3789,,,,,False,False,1896.0,0.688566500985719,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1492.52394742546,2256.57533744166,2995.04789485091,3789,0.132747998547419,0.0925236673978536,1.43474639820101,0.151359377305175,False,False,1896.0,0.677699742248346,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2154.62323526619,3513.29075001576,4327.24647053238,5685,,,,,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2154.05974278555,3514.99085241626,4328.1194855711,5685,0.0842427434212562,0.0772575325309628,1.09041462575178,0.275530542055742,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2163.52404195087,3505.27726961989,4335.04808390174,5685,,,,,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_2,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2162.78183758287,3507.62842587298,4335.56367516574,5685,0.0963930156407802,0.0766312883654479,1.25788066071773,0.208434918756814,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,talker random-intercept candidate was singular or failed convergence,3791,True,False,ok,,,-1537.59651173842,2378.16891547812,3091.19302347684,3791,,,,,False,False,1894.0,0.684933623622493,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,talker random-intercept candidate was singular or failed convergence,3791,True,False,ok,,,-1529.59686011552,2379.19720505221,3077.19372023104,3791,0.418103154984356,0.101059491258555,4.13719829555309,3.51572265945035e-05,False,False,1894.0,0.652963427805188,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,talker random-intercept candidate was singular or failed convergence,3791,True,False,ok,,,-1545.65623608356,2371.99053837189,3097.31247216711,3791,,,,,False,False,1894.0,0.695338840250074,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,talker random-intercept candidate was singular or failed convergence,3791,True,False,ok,,,-1536.77616202062,2374.92607816307,3081.55232404124,3791,0.439558076277937,0.100745023337286,4.36307483702033,1.28247047901101e-05,False,False,1894.0,0.660979664711524,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1483.48028049001,2291.89537410068,2984.96056098002,3790,,,,,False,False,1895.0,0.684917844322057,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1479.24600499682,2295.18177499397,2978.49200999364,3790,0.312681936560816,0.103643069986872,3.01691117988325,0.0025536462411743,False,False,1895.0,0.654061666064155,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1490.5941929081,2285.76083666709,2989.1883858162,3790,,,,,False,False,1895.0,0.692965405193555,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1486.07669185765,2289.94447032137,2982.15338371531,3790,0.321289729472174,0.103060827092804,3.11747672258501,0.0018240635058759,False,False,1895.0,0.660291598041214,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1482.78500653523,2263.63011342191,2983.57001307046,3789,,,,,False,False,1896.0,0.684802391518476,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1480.06563270978,2267.90275844737,2980.13126541955,3789,0.253348580603435,0.104685235991117,2.42009848098287,0.015516304292792,False,False,1896.0,0.657325676152821,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1493.46987843897,2253.90048723409,2994.93975687793,3789,,,,,False,False,1896.0,0.688566500985719,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1490.18970232876,2259.99202577775,2990.37940465753,3789,0.278292979634556,0.104529450862751,2.66234039629617,0.0077599360366628,False,False,1896.0,0.658249374800771,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2154.62323526619,3513.29075001576,4327.24647053238,5685,,,,,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",Nelder_Mead,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2150.26549140556,3514.90030289292,4320.53098281112,5685,0.264049936880184,0.0869121265435518,3.03812537307862,0.0023805489119298,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2163.52404195087,3505.27726961989,4335.04808390174,5685,,,,,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_4,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2158.44183115778,3508.74044839855,4326.88366231556,5685,0.28435999916534,0.0865593699737185,3.28514404912695,0.0010193024459845,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1537.57537145207,2378.17636998301,3093.15074290414,3791,,,,,False,False,1894.0,0.684972386211616,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",Nelder_Mead,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1530.92741192631,2379.99329477743,3081.85482385262,3791,0.400812613321145,0.105527915084501,3.79816670309649,0.000145770275374,False,False,1894.0,0.65740658545473,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1544.83843131212,2372.7282582166,3097.67686262424,3791,,,,,False,False,1894.0,0.695310909407465,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1536.88479996556,2377.47912810542,3083.76959993113,3791,0.434710679917156,0.104690479370004,4.15234205185719,3.29089882632081e-05,False,False,1894.0,0.663118433796437,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1483.48028049001,2291.89537410068,2984.96056098002,3790,,,,,False,False,1895.0,0.684917844322057,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1482.57091756602,2296.29526511332,2985.14183513204,3790,0.148966140533883,0.10703194981685,1.39179133696797,0.163985594051792,False,False,1895.0,0.669191361151937,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1490.5941929081,2285.76083666709,2989.1883858162,3790,,,,,False,False,1895.0,0.692965405193555,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1489.27709888728,2291.93743183155,2988.55419777457,3790,0.177106552228978,0.1054693221827,1.67922338518668,0.093108516030161,False,False,1895.0,0.673026692293587,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1482.78500653523,2263.63011342191,2983.57001307046,3789,,,,,False,False,1896.0,0.684802391518476,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1480.97696784387,2268.39621884131,2981.95393568774,3789,0.211599365218522,0.107406681049595,1.97007637840347,0.0488296176751525,False,False,1896.0,0.662738655131448,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1493.46987843897,2253.90048723409,2994.93975687793,3789,,,,,False,False,1896.0,0.688566500985719,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1490.51717302068,2262.58357778675,2991.03434604135,3789,0.268887710635874,0.106442057395348,2.52614161371544,0.0115322984621586,False,False,1896.0,0.66052630467755,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2154.62323526619,3513.29075001576,4327.24647053238,5685,,,,,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2152.52624187925,3516.73365300076,4325.05248375851,5685,0.190550544372004,0.0903059911644061,2.11005429335356,0.0348536795940839,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2163.52404195087,3505.27726961989,4335.04808390174,5685,,,,,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_rate_8,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2160.25497386249,3512.30384166699,4330.50994772497,5685,0.23535815454378,0.0891265413822225,2.64071903715457,0.0082730295642509,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,talker random-intercept candidate was singular or failed convergence,3791,True,False,ok,,,-1537.59651173842,2378.16891547812,3091.19302347684,3791,,,,,False,False,1894.0,0.684933623622493,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,talker random-intercept candidate was singular or failed convergence,3791,True,False,ok,,,-1530.36635891193,2390.43934720968,3078.73271782386,3791,0.47729028911799,0.120005834376459,3.97722570404975,6.97239786067436e-05,False,False,1894.0,0.631382804270061,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,talker random-intercept candidate was singular or failed convergence,3791,True,False,ok,,,-1545.65623608356,2371.99053837189,3097.31247216711,3791,,,,,False,False,1894.0,0.695338840250074,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,talker random-intercept candidate was singular or failed convergence,3791,True,False,ok,,,-1537.88871115978,2385.34488134533,3083.77742231955,3791,0.48054047986867,0.116540291799627,4.12338490360814,3.73345053145804e-05,False,False,1894.0,0.642358241672431,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1483.48028049001,2291.89537410068,2984.96056098002,3790,,,,,False,False,1895.0,0.684917844322057,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1477.69898719515,2303.81485757107,2975.3979743903,3790,0.440343861506912,0.123728349458424,3.55895688768467,0.0003723306376966,False,False,1895.0,0.635914978977609,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1490.5941929081,2285.76083666709,2989.1883858162,3790,,,,,False,False,1895.0,0.692965405193555,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3790,True,False,ok,,,-1485.99120582994,2294.03806375936,2981.98241165989,3790,0.374581049770764,0.118480316658447,3.16154666306809,0.0015693367197309,False,False,1895.0,0.648369349161971,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1482.78500653523,2263.63011342191,2983.57001307046,3789,,,,,False,False,1896.0,0.684802391518476,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1477.55215247107,2272.88158199278,2975.10430494214,3789,0.419846612775087,0.124193813354263,3.38057590338637,0.0007233409328991,False,False,1896.0,0.632314205851051,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1493.46987843897,2253.90048723409,2994.93975687793,3789,,,,,False,False,1896.0,0.688566500985719,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3789,True,False,ok,,,-1487.64559314449,2264.62832543885,2985.29118628897,3789,0.427702080231079,0.11994528405558,3.56580989072394,0.000362734256653,False,False,1896.0,0.636979826002388,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2154.62323526619,3513.29075001576,4327.24647053238,5685,,,,,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2150.17427728643,3521.21681293694,4320.34855457286,5685,0.324969390516848,0.105342960143769,3.0848705036705,0.0020364079629858,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2163.52404195087,3505.27726961989,4335.04808390174,5685,,,,,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p25,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,5685,True,False,ok,,,-2158.76328156785,3513.9936977977,4327.52656313569,5685,0.322804499952829,0.101091571648089,3.19318905315416,0.0014071079073088,False,False,,,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p5,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1537.57537145207,2378.17636998301,3093.15074290414,3791,,,,,False,False,1894.0,0.684972386211616,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p5,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1530.07877835747,2382.88560747432,3080.15755671493,3791,0.403469434808529,0.100156594854452,4.02838610273096,5.61610571855996e-05,False,False,1894.0,0.648893377131736,False,,,,registered,all_conditions,all,
AN19,strf_scale_0p5,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",bobyqa,participant_item_talker_intercepts,primary registered structure accepted,3791,True,False,ok,,,-1544.83843131212,2372.7282582166,3097.67686262424,3791,,,,,False,False,1894.0,0.695310909407465,False,,,,registered,all_conditions,all,
